Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                         Method                                                                                          |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                 |  6,687   99%  |              0  |      670  |
|  Run.runBenchmark()                                                                                                                                                                     |  6,645   99%  |          < 0.1  |      668  |
|  Run.doRuns(Benchmark)                                                                                                                                                                  |  6,631   99%  |              0  |      666  |
|  Run.measure(Benchmark)                                                                                                                                                                 |  6,631   99%  |          < 0.1  |      666  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                      |  6,611   99%  |              0  |      664  |
|  Queens.benchmark()                                                                                                                                                                     |  6,611   99%  |              0  |      664  |
|  Queens.queens()                                                                                                                                                                        |  6,611   99%  |             39  |      664  |
|  Queens.placeQueen(int)                                                                                                                                                                 |  6,531   98%  |            770  |      656  |
|  Queens.getRowColumn(int, int)                                                                                                                                                          |  4,456   67%  |          4,456  |      448  |
|  Queens.setRowColumn(int, int, boolean)                                                                                                                                                 |  1,304   19%  |          1,304  |      132  |
|  Harness.processArguments(String[])                                                                                                                                                     |     41    1%  |              0  |        2  |
|  java.lang.ClassLoader.defineClass(String, byte[], int, int, ProtectionDomain) ClassLoader.java                                                                                         |     41    1%  |              0  |        2  |
|  java.lang.ClassLoader.defineClass1(ClassLoader, String, byte[], int, int, ProtectionDomain, String) ClassLoader.java (native)                                                          |     41    1%  |             41  |        2  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                               |     41    1%  |              0  |        3  |
|  java.security.SecureClassLoader.defineClass(String, byte[], int, int, CodeSource) SecureClassLoader.java                                                                               |     41    1%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.defineClass(String, Resource) BuiltinClassLoader.java                                                                                           |     41    1%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                                      |     41    1%  |              0  |        3  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                              |     41    1%  |              0  |        3  |
