Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  45,645   99%  |              0  |    4,619  |
|  Run.runBenchmark()                                                                                                                                                        |  45,645   99%  |          < 0.1  |    4,619  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  45,614   99%  |              0  |    4,617  |
|  Run.measure(Benchmark)                                                                                                                                                    |  45,614   99%  |              0  |    4,617  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                            |  45,533   99%  |              0  |    4,609  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                        |  45,533   99%  |              9  |    4,609  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                      |  30,823   67%  |          1,650  |    3,099  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                        |  26,893   59%  |              9  |    2,740  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                       |  26,787   58%  |          4,462  |    2,729  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                         |  18,533   40%  |          < 0.1  |    1,857  |
|  som.Set.add(Object)                                                                                                                                                       |  18,528   40%  |          < 0.1  |    1,857  |
|  som.Set.hasSome(TestInterface)                                                                                                                                            |  18,272   40%  |             49  |    1,831  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                         |  18,224   40%  |            929  |    1,827  |
|  som.IdentitySet.contains(Object)                                                                                                                                          |  17,953   39%  |          < 0.1  |    1,800  |
|  havlak.LoopStructureGraph$$Lambda$84.0x00000008000cd340.apply(Object)                                                                                                     |  17,929   39%  |            266  |    1,797  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                                   |  17,749   39%  |             77  |    1,778  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                                |  17,671   39%  |              0  |    1,770  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                      |  17,662   39%  |             78  |    1,769  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                                |  17,292   38%  |              3  |    1,733  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                         |  17,288   38%  |         17,288  |    1,732  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                                   |   8,414   18%  |             29  |      857  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                                |   4,972   11%  |             19  |      503  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                     |   4,952   11%  |            247  |      501  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                                    |   4,906   11%  |          < 0.1  |      502  |
|  havlak.HavlakLoopFinder$$Lambda$13.0x00000008000c5c70.apply(Object)                                                                                                       |   4,308    9%  |             29  |      434  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                            |   4,279    9%  |          3,594  |      431  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                         |   3,341    7%  |              0  |      335  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                            |   2,919    6%  |          2,564  |      302  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                      |   2,852    6%  |              0  |      285  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                       |   2,830    6%  |             29  |      284  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                                   |   2,801    6%  |          2,039  |      281  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                                |   2,538    6%  |            370  |      254  |
|  som.Vector.append(Object)                                                                                                                                                 |   2,326    5%  |          2,172  |      237  |
|  havlak.HavlakLoopFinder$$Lambda$12.0x00000008000c5a48.apply(Object)                                                                                                       |   1,685    4%  |            130  |      171  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                                 |   1,554    3%  |            802  |      157  |
|  som.Vector.<init>(int)                                                                                                                                                    |   1,389    3%  |          1,303  |      143  |
|  havlak.HavlakLoopFinder$$Lambda$18.0x00000008000cc428.apply(Object)                                                                                                       |   1,357    3%  |            936  |      137  |
|  som.Set.<init>()                                                                                                                                                          |   1,322    3%  |             19  |      135  |
|  som.Set.<init>(int)                                                                                                                                                       |   1,302    3%  |            645  |      133  |
|  som.Vector.<init>()                                                                                                                                                       |   1,226    3%  |            346  |      126  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                              |   1,086    2%  |              0  |      114  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                             |   1,062    2%  |            175  |      111  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                       |   1,023    2%  |            282  |      101  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                        |   1,007    2%  |              0  |      105  |
|  havlak.HavlakLoopFinder$$Lambda$25.0x00000008000cd118.apply(Object)                                                                                                       |     994    2%  |            133  |      103  |
|  havlak.UnionFindNode.findSet()                                                                                                                                            |     991    2%  |            348  |      101  |
|  som.Vector.removeAll()                                                                                                                                                    |     989    2%  |            989  |       99  |
|  havlak.HavlakLoopFinder.lambda$setLoopAttributes$5(int, SimpleLoop, UnionFindNode)                                                                                        |     860    2%  |             65  |       89  |
|  som.IdentitySet.<init>()                                                                                                                                                  |     728    2%  |             95  |       75  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                       |     510    1%  |          < 0.1  |       51  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevelRec$1(int, SimpleLoop, SimpleLoop)                                                                                  |     510    1%  |              0  |       51  |
|  havlak.LoopStructureGraph$$Lambda$85.0x00000008000cd568.apply(Object)                                                                                                     |     510    1%  |            109  |       51  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                       |     456    1%  |             95  |       46  |
|  som.Dictionary.resize()                                                                                                                                                   |     432    1%  |             41  |       41  |
|  havlak.HavlakLoopFinder.lambda$stepD$6(int, Vector, Integer)                                                                                                              |     420    1%  |            105  |       41  |
|  som.Set.contains(Object)                                                                                                                                                  |     404    1%  |          < 0.1  |       39  |
|  som.Dictionary.removeAll()                                                                                                                                                |     398    1%  |            398  |       41  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                        |     391    1%  |            381  |       37  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                                     |     361    1%  |            234  |       36  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                     |     296    1%  |              1  |       32  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                                 |     273    1%  |            273  |       27  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                                |     261    1%  |            101  |       24  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c9400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                           |     249    1%  |             69  |       27  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c9c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                           |     249    1%  |              0  |       27  |
|  java.lang.Object.<init>() Object.java                                                                                                                                     |     233    1%  |            233  |       24  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                                  |     229    1%  |             59  |       23  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                      |     175    0%  |            116  |       20  |
|  havlak.BasicBlock.customHash()                                                                                                                                            |     159    0%  |            159  |       16  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                        |     153    0%  |            153  |       16  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                               |     115    0%  |              0  |        9  |
|  havlak.UnionFindNode.<init>()                                                                                                                                             |     109    0%  |            109  |       11  |
|  havlak.HavlakLoopFinder$$Lambda$18.0x00000008000cc428.<init>(HavlakLoopFinder, int, Vector)                                                                               |     100    0%  |            100  |       11  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                      |      96    0%  |              9  |       10  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                       |      95    0%  |             35  |       10  |
|  Run.printResult(long)                                                                                                                                                     |      80    0%  |          < 0.1  |        8  |
