Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  18,153   99%  |              0  |    1,819  |
|  Run.runBenchmark()                                                                                                                                 |  18,141   99%  |          < 0.1  |    1,818  |
|  Run.doRuns(Benchmark)                                                                                                                              |  18,129   99%  |              0  |    1,816  |
|  Run.measure(Benchmark)                                                                                                                             |  18,129   99%  |              0  |    1,816  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  18,068   99%  |             19  |    1,812  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                         |  18,048   99%  |          8,005  |    1,810  |
|  Storage.benchmark()                                                                                                                                |  18,048   99%  |              0  |    1,810  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                |  18,048   99%  |          6,535  |    1,810  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                  |  18,048   99%  |            490  |    1,810  |
|  Storage$$Lambda$11.0x00000008000c2a90.apply(int)                                                                                                   |  18,048   99%  |             59  |    1,810  |
|  som.Random.next()                                                                                                                                  |   2,651   15%  |          2,651  |      262  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                    |     305    2%  |            211  |       31  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                    |     305    2%  |              0  |       31  |
|  Run.printResult(long)                                                                                                                              |      60    0%  |          < 0.1  |        4  |
|  Storage$$Lambda$11.0x00000008000c2a90.<init>(Storage, int, Random)                                                                                 |      59    0%  |             59  |        6  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java        |      41    0%  |              0  |        4  |
|  com.yourkit.runtime.GcPauseCounter$MyListener.handleNotification(Notification, Object) a                                                           |      41    0%  |          < 0.1  |        2  |
|  sun.management.NotificationEmitterSupport.sendNotification(Notification) NotificationEmitterSupport.java                                           |      41    0%  |              0  |        2  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                           |      39    0%  |              0  |        7  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                  |      39    0%  |              0  |        7  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                          |      39    0%  |              0  |        7  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                    |      39    0%  |              0  |        7  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                       |      39    0%  |              0  |        7  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                               |      34    0%  |             24  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                               |      32    0%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                               |      32    0%  |          < 0.1  |        4  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                     |      30    0%  |              0  |        1  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                  |      30    0%  |              0  |        1  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder              |      30    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                  |      30    0%  |              0  |        1  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                            |      30    0%  |              0  |        1  |
