Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  27,211   99%  |              0  |    2,740  |
|  Run.runBenchmark()                                                                                                                                                   |  27,200   99%  |          < 0.1  |    2,739  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  27,190   99%  |              0  |    2,738  |
|  Run.measure(Benchmark)                                                                                                                                               |  27,190   99%  |              0  |    2,738  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  27,178   99%  |          < 0.1  |    2,737  |
|  Richards.benchmark()                                                                                                                                                 |  27,108   99%  |          7,414  |    2,730  |
|  richards.Scheduler.start()                                                                                                                                           |  19,325   71%  |          < 0.1  |    1,951  |
|  richards.Scheduler.schedule()                                                                                                                                        |  18,764   69%  |            686  |    1,895  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  17,245   63%  |         10,450  |    1,741  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                                             |   3,203   12%  |            842  |      323  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                                          |   2,361    9%  |            260  |      239  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                                             |   1,909    7%  |          1,138  |      194  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                     |   1,488    5%  |            528  |      151  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |   1,070    4%  |            791  |      107  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                                             |   1,064    4%  |            418  |      107  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |     893    3%  |             50  |       91  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |     816    3%  |            816  |       82  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                                           |     770    3%  |            287  |       79  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                                            |     645    2%  |            209  |       65  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                                                             |     617    2%  |            241  |       62  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |     528    2%  |            528  |       54  |
|  richards.Scheduler.release(int)                                                                                                                                      |     380    1%  |             59  |       38  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                                           |     376    1%  |            129  |       38  |
|  richards.Scheduler.<init>()                                                                                                                                          |     359    1%  |            359  |       36  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                                             |     349    1%  |            349  |       35  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                                    |     349    1%  |              0  |       35  |
|  richards.Packet.setLink(Packet)                                                                                                                                      |     348    1%  |            348  |       35  |
|  richards.Scheduler.findTask(int)                                                                                                                                     |     324    1%  |            324  |       33  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                                           |     199    1%  |            199  |       20  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                                           |     158    1%  |            158  |       16  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                   |     139    1%  |             29  |       14  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                                     |     109    0%  |            109  |       11  |
|  richards.Scheduler.createIdler(int, int, Packet, TaskState)                                                                                                          |     100    0%  |              0  |       10  |
|  richards.Scheduler.createTask(int, int, Packet, TaskState, ProcessFunction, RBObject)                                                                                |      79    0%  |             69  |        8  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                  |      70    0%  |             59  |        7  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                             |      59    0%  |             59  |        6  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                                          |      55    0%  |             55  |        6  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      51    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      51    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |      51    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |      51    0%  |              0  |        5  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |      51    0%  |              0  |        5  |
|  richards.TaskState.createWaitingWithPacket()                                                                                                                         |      49    0%  |             49  |        5  |
|  richards.Scheduler.createHandler(int, int, Packet, TaskState)                                                                                                        |      49    0%  |              0  |        5  |
|  richards.TaskControlBlock.getPriority()                                                                                                                              |      40    0%  |             40  |        4  |
