Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                             Method                                                                                             |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                        |  13,400   99%  |          < 0.1  |    1,345  |
|  Run.runBenchmark()                                                                                                                                                                            |  13,389   99%  |              0  |    1,344  |
|  Run.doRuns(Benchmark)                                                                                                                                                                         |  13,378   99%  |              0  |    1,342  |
|  Run.measure(Benchmark)                                                                                                                                                                        |  13,378   99%  |          < 0.1  |    1,342  |
|  CD.benchmark(int)                                                                                                                                                                             |  13,339   99%  |              9  |    1,338  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                                                    |  13,339   99%  |              0  |    1,338  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                                                   |  13,020   97%  |          < 0.1  |    1,310  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                          |  11,445   85%  |              0  |    1,152  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                                               |  11,013   82%  |              0  |    1,106  |
|  cd.CollisionDetector$$Lambda$17.0x00000008000cc000.apply(Object)                                                                                                                              |   9,835   73%  |              9  |      989  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                                               |   9,825   73%  |          < 0.1  |      988  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                                                        |   9,825   73%  |              0  |      988  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                                                    |   9,808   73%  |          1,192  |      985  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                                               |   4,373   32%  |             19  |      438  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                                                       |   4,317   32%  |            769  |      431  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                                              |   2,916   22%  |          2,916  |      297  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                                                |   2,733   20%  |          2,026  |      272  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                                               |   2,274   17%  |              9  |      227  |
