Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  5,424   99%  |              0  |      538  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  5,424   99%  |              0  |      537  |
|  Run.measure(Benchmark)                                                                                                                                               |  5,424   99%  |              0  |      537  |
|  Run.runBenchmark()                                                                                                                                                   |  5,424   99%  |              0  |      537  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                    |  5,393   99%  |          < 0.1  |      534  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  3,972   73%  |          1,500  |      402  |
|  deltablue.Planner.chainTest(int)                                                                                                                                     |  3,662   67%  |          < 0.1  |      360  |
|  deltablue.Plan.execute()                                                                                                                                             |  3,015   55%  |              0  |      308  |
|  deltablue.Plan$$Lambda$23.0x00000008000ccd88.apply(Object)                                                                                                           |  1,969   36%  |          1,513  |      202  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                |  1,730   32%  |             63  |      174  |
|  deltablue.Planner.change(Variable, int)                                                                                                                              |  1,233   23%  |          < 0.1  |      127  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                 |  1,219   22%  |              9  |      120  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                   |  1,189   22%  |            221  |      117  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                  |  1,183   22%  |          < 0.1  |      111  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                    |    777   14%  |          < 0.1  |       80  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                              |    752   14%  |            219  |       76  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                              |    561   10%  |          < 0.1  |       55  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                              |    532   10%  |              0  |       52  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                                        |    476    9%  |          < 0.1  |       47  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                  |    455    8%  |            142  |       47  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    423    8%  |              0  |       45  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                                                 |    384    7%  |              0  |       38  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                                   |    384    7%  |             73  |       38  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                      |    359    7%  |          < 0.1  |       36  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    354    6%  |              0  |       35  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                       |    320    6%  |          < 0.1  |       22  |
|  som.Vector.append(Object)                                                                                                                                            |    252    5%  |            126  |       18  |
|  deltablue.EqualityConstraint.execute()                                                                                                                               |    243    4%  |            223  |       25  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                                   |    240    4%  |              0  |       24  |
|  deltablue.Planner.lambda$addConstraintsConsumingTo$2(AbstractConstraint, Vector, AbstractConstraint)                                                                 |    209    4%  |             53  |       21  |
|  deltablue.Planner$$Lambda$17.0x00000008000cc000.apply(Object)                                                                                                        |    209    4%  |              0  |       21  |
|  deltablue.ScaleConstraint.<init>(Variable, Variable, Variable, Variable, Strength$Sym, Planner)                                                                      |    193    4%  |              9  |       20  |
|  deltablue.BinaryConstraint.getOutput()                                                                                                                               |    171    3%  |            171  |       17  |
|  deltablue.Planner.lambda$incrementalRemove$0(AbstractConstraint)                                                                                                     |    133    2%  |              0  |       12  |
|  deltablue.Planner$$Lambda$36.0x00000008000cdae0.apply(Object)                                                                                                        |    133    2%  |              0  |       12  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |    125    2%  |            105  |       12  |
|  deltablue.Planner$$Lambda$31.0x00000008000cd620.apply(Object)                                                                                                        |    120    2%  |             39  |       12  |
|  deltablue.BinaryConstraint.isSatisfied()                                                                                                                             |    100    2%  |            100  |       10  |
|  deltablue.ScaleConstraint.execute()                                                                                                                                  |     99    2%  |             89  |       10  |
|  deltablue.AbstractConstraint.<init>(Strength$Sym)                                                                                                                    |     98    2%  |             38  |       10  |
