Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  46,231   99%  |              0  |    4,689  |
|  Run.runBenchmark()                                                                                                                                                   |  46,225   99%  |              0  |    4,688  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  46,208   99%  |              9  |    4,684  |
|  Run.measure(Benchmark)                                                                                                                                               |  46,198   99%  |              0  |    4,683  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  46,166   99%  |          < 0.1  |    4,679  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  46,144   99%  |              9  |    4,676  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,872   67%  |          1,276  |    3,109  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,408   59%  |             10  |    2,795  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  27,255   59%  |          5,187  |    2,779  |
|  som.Set.add(Object)                                                                                                                                                  |  18,706   40%  |          < 0.1  |    1,877  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,662   40%  |          < 0.1  |    1,873  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,355   40%  |             66  |    1,841  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,289   40%  |          1,184  |    1,834  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  18,016   39%  |            322  |    1,807  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,884   39%  |              0  |    1,793  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,805   38%  |            214  |    1,785  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,699   38%  |             79  |    1,775  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,591   38%  |              0  |    1,764  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  17,094   37%  |         17,094  |    1,714  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  17,094   37%  |              0  |    1,714  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,504   18%  |              8  |      874  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   5,154   11%  |             49  |      524  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   4,972   11%  |            216  |      505  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   4,755   10%  |            106  |      483  |
|  havlak.HavlakLoopFinder$$Lambda$14.0x00000008000c5c70.apply(Object)                                                                                                  |   4,207    9%  |             92  |      426  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   4,114    9%  |          3,312  |      417  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,406    7%  |              0  |      345  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   2,885    6%  |          2,518  |      293  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   2,883    6%  |            0.9  |      294  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                  |   2,794    6%  |             49  |      284  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   2,744    6%  |          2,090  |      279  |
|  havlak.HavlakLoopFinder$$Lambda$12.0x00000008000c5a48.apply(Object)                                                                                                  |   2,052    4%  |             69  |      208  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                            |   1,982    4%  |            976  |      201  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   1,953    4%  |            552  |      200  |
|  som.Vector.append(Object)                                                                                                                                            |   1,879    4%  |          1,780  |      190  |
|  som.Vector.<init>(int)                                                                                                                                               |   1,558    3%  |          1,538  |      159  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   1,493    3%  |              0  |      152  |
|  som.Vector.<init>()                                                                                                                                                  |   1,492    3%  |            160  |      153  |
|  havlak.HavlakLoopFinder$$Lambda$25.0x00000008000cd118.apply(Object)                                                                                                  |   1,454    3%  |            281  |      148  |
|  som.Vector.removeAll()                                                                                                                                               |   1,385    3%  |          1,385  |      140  |
|  som.Set.<init>()                                                                                                                                                     |   1,360    3%  |             29  |      138  |
|  som.Set.<init>(int)                                                                                                                                                  |   1,330    3%  |          1,054  |      135  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   1,282    3%  |            251  |      131  |
|  havlak.HavlakLoopFinder.lambda$setLoopAttributes$5(int, SimpleLoop, UnionFindNode)                                                                                   |   1,172    3%  |            165  |      119  |
|  havlak.HavlakLoopFinder$$Lambda$18.0x00000008000cc428.apply(Object)                                                                                                  |     997    2%  |            668  |      100  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |     971    2%  |            104  |       98  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |     869    2%  |             90  |       89  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |     840    2%  |            292  |       86  |
|  som.Dictionary.resize()                                                                                                                                              |     683    1%  |            291  |       70  |
|  som.IdentitySet.<init>()                                                                                                                                             |     673    1%  |             81  |       68  |
|  som.Set.contains(Object)                                                                                                                                             |     555    1%  |          < 0.1  |       56  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |     540    1%  |              0  |       55  |
|  havlak.LoopStructureGraph$$Lambda$88.0x00000008000cd568.apply(Object)                                                                                                |     530    1%  |            172  |       54  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevelRec$1(int, SimpleLoop, SimpleLoop)                                                                             |     509    1%  |              9  |       51  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |     446    1%  |              0  |       46  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |     392    1%  |            392  |       40  |
|  havlak.HavlakLoopFinder.lambda$stepD$6(int, Vector, Integer)                                                                                                         |     328    1%  |             49  |       33  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                  |     321    1%  |             54  |       38  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                                |     266    1%  |            176  |       32  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                            |     249    1%  |            249  |       25  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |     229    0%  |            149  |       23  |
|  som.Vector.at(int)                                                                                                                                                   |     158    0%  |            158  |       18  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |     149    0%  |             59  |       15  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |     142    0%  |              0  |       15  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |     120    0%  |             39  |       12  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |     109    0%  |            109  |       11  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, int, Object) Invokers$Holder                                                                             |     104    0%  |              0  |       11  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c8800.newInvokeSpecial(Object, Object, int) LambdaForm$DMH                                                              |     104    0%  |             99  |       11  |
|  havlak.UnionFindNode.getDfsNumber()                                                                                                                                  |      89    0%  |             89  |        9  |
|  java.lang.Object.<init>() Object.java                                                                                                                                |      89    0%  |             89  |        9  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                 |      84    0%  |             29  |       16  |
|  havlak.BasicBlock.customHash()                                                                                                                                       |      80    0%  |             80  |        8  |
|  som.IdentityDictionary$IdEntry.<init>(int, Object, Object, Dictionary$Entry)                                                                                         |      80    0%  |             60  |        8  |
|  som.Dictionary.removeAll()                                                                                                                                           |      69    0%  |             69  |        7  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |      57    0%  |             57  |        6  |
|  jdk.internal.misc.Unsafe.allocateInstance(Class) Unsafe.java (native)                                                                                                |      54    0%  |             54  |       13  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      46    0%  |              0  |        7  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      46    0%  |              0  |        7  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |      46    0%  |              0  |        7  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |      46    0%  |              0  |        7  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |      46    0%  |              0  |        7  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |      39    0%  |             39  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                    |      32    0%  |              0  |        6  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                            |      32    0%  |          < 0.1  |        6  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                              |      32    0%  |          < 0.1  |        4  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                     |      32    0%  |              0  |        4  |
