Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  13,429   99%  |          < 0.1  |    1,339  |
|  Run.runBenchmark()                                                                                                                                                        |  13,406   99%  |          < 0.1  |    1,338  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  13,395   99%  |              0  |    1,336  |
|  Run.measure(Benchmark)                                                                                                                                                    |  13,395   99%  |              0  |    1,336  |
|  CD.benchmark(int)                                                                                                                                                         |  13,377   99%  |              9  |    1,334  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                                |  13,377   99%  |              0  |    1,334  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                               |  13,129   97%  |          < 0.1  |    1,309  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                      |  11,701   87%  |             19  |    1,166  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                           |  11,138   82%  |          < 0.1  |    1,106  |
|  cd.CollisionDetector$$Lambda$15.0x00000008000cc000.apply(Object)                                                                                                          |  10,115   75%  |             19  |    1,005  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                           |  10,095   75%  |             10  |    1,003  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                                    |  10,095   75%  |              0  |    1,003  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                                |  10,093   75%  |          1,074  |    1,003  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                                   |   4,678   35%  |            933  |      464  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                           |   4,309   32%  |             75  |      421  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                          |   3,081   23%  |          3,081  |      315  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                            |   2,928   22%  |          2,129  |      293  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                           |   2,048   15%  |             42  |      203  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                      |   2,005   15%  |          1,203  |      200  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                             |   1,531   11%  |             39  |      153  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                           |   1,491   11%  |            153  |      149  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                                 |   1,396   10%  |            573  |      140  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                                |   1,337   10%  |          1,337  |      133  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                              |   1,172    9%  |            117  |      119  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                          |   1,172    9%  |              0  |      119  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                             |     533    4%  |            533  |       54  |
|  cd.CollisionDetector$$Lambda$19.0x00000008000cc450.apply(Object)                                                                                                          |     392    3%  |              9  |       40  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                          |     390    3%  |            143  |       36  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                              |     382    3%  |             77  |       39  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                                    |     306    2%  |              0  |       32  |
|  cd.CollisionDetector$$Lambda$13.0x00000008000c7d38.apply(Object)                                                                                                          |     306    2%  |              0  |       32  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                                            |     292    2%  |            292  |       29  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                                            |     276    2%  |            276  |       26  |
|  cd.Motion.findIntersection(Motion)                                                                                                                                        |     255    2%  |             51  |       26  |
|  cd.Simulator.simulate(double)                                                                                                                                             |     238    2%  |            169  |       24  |
|  cd.Vector2D.plus(Vector2D)                                                                                                                                                |     168    1%  |            109  |       17  |
|  cd.Vector3D.minus(Vector3D)                                                                                                                                               |     167    1%  |             97  |       17  |
|  cd.Vector2D.minus(Vector2D)                                                                                                                                               |     157    1%  |             89  |       15  |
|  som.Vector.append(Object)                                                                                                                                                 |     150    1%  |            141  |       15  |
|  cd.Vector2D.<init>(double, double)                                                                                                                                        |     126    1%  |             88  |       12  |
|  som.Vector.<init>()                                                                                                                                                       |     106    1%  |              0  |       11  |
|  som.Vector.<init>(int)                                                                                                                                                    |     106    1%  |            106  |       11  |
|  cd.Motion.delta()                                                                                                                                                         |      98    1%  |              0  |       10  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$5(Vector, RedBlackTree$Entry)                                                                                              |      96    1%  |             79  |       10  |
|  cd.CollisionDetector$$Lambda$17.0x00000008000cc228.apply(Object)                                                                                                          |      96    1%  |              0  |       10  |
|  cd.CallSign.compareTo(Object)                                                                                                                                             |      69    1%  |              0  |        7  |
|  cd.CallSign.compareTo(CallSign)                                                                                                                                           |      69    1%  |             69  |        7  |
|  cd.Vector3D.<init>(double, double, double)                                                                                                                                |      69    1%  |             59  |        7  |
|  som.Vector.at(int)                                                                                                                                                        |      49    0%  |             49  |        5  |
|  java.lang.Object.<init>() Object.java                                                                                                                                     |      47    0%  |             47  |        4  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                  |      44    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                         |      44    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                 |      44    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                           |      44    0%  |              0  |        6  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                              |      44    0%  |              0  |        6  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                       |      43    0%  |          < 0.1  |        4  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java       |      43    0%  |              0  |        4  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                               |      43    0%  |              0  |        4  |
|  cd.Vector3D.squaredMagnitude()                                                                                                                                            |      29    0%  |             29  |        3  |
|  javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java                                                                |      24    0%  |              0  |        2  |
|  javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java                                                       |      24    0%  |              0  |        2  |
|  javax.management.openmbean.CompositeType.isAssignableFrom(OpenType) CompositeType.java                                                                                    |      24    0%  |              0  |        2  |
|  javax.management.openmbean.CompositeType.isValue(Object) CompositeType.java                                                                                               |      24    0%  |              0  |        2  |
