Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  23,786   99%  |              0  |    2,408  |
|  Run.runBenchmark()                                                                                                                                                   |  23,786   99%  |              0  |    2,408  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  23,754   99%  |              0  |    2,407  |
|  Run.measure(Benchmark)                                                                                                                                               |  23,754   99%  |          < 0.1  |    2,407  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  23,744   99%  |             19  |    2,406  |
|  Json.benchmark()                                                                                                                                                     |  23,708   99%  |          < 0.1  |    2,402  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  23,701   99%  |             13  |    2,401  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  23,687   99%  |             53  |    2,400  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  23,687   99%  |            469  |    2,400  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  23,641   99%  |            348  |    2,395  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  13,988   59%  |          5,145  |    1,412  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |   9,434   40%  |            752  |      952  |
|  java.lang.String.substring(int, int) String.java                                                                                                                     |   7,408   31%  |          2,473  |      750  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   6,390   27%  |            159  |      646  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |   5,556   23%  |          5,556  |      565  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   4,060   17%  |            466  |      414  |
|  java.lang.StringLatin1.newString(byte[], int, int) StringLatin1.java                                                                                                 |   4,007   17%  |          1,569  |      407  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   3,937   17%  |            242  |      399  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   3,354   14%  |             62  |      338  |
