Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                                            Method                                                                                                            |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                                      |  23,431   99%  |              0  |    2,387  |
|  Run.runBenchmark()                                                                                                                                                                                                          |  23,431   99%  |          < 0.1  |    2,387  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                                           |  23,400   99%  |              0  |    2,384  |
|  Json.benchmark()                                                                                                                                                                                                            |  23,400   99%  |              0  |    2,384  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                                       |  23,400   99%  |              0  |    2,384  |
|  Run.measure(Benchmark)                                                                                                                                                                                                      |  23,400   99%  |              0  |    2,384  |
|  json.JsonPureStringParser.parse()                                                                                                                                                                                           |  23,391   99%  |          < 0.1  |    2,383  |
|  json.JsonPureStringParser.readObject()                                                                                                                                                                                      |  23,370   99%  |             99  |    2,381  |
|  json.JsonPureStringParser.readValue()                                                                                                                                                                                       |  23,370   99%  |            429  |    2,381  |
|  json.JsonPureStringParser.readArray()                                                                                                                                                                                       |  23,345   99%  |            324  |    2,378  |
|  json.JsonPureStringParser.read()                                                                                                                                                                                            |  13,442   57%  |          4,716  |    1,374  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                                                                              |   9,322   40%  |            881  |      948  |
|  java.lang.String.substring(int, int) String.java                                                                                                                                                                            |   7,321   31%  |          2,162  |      745  |
|  json.JsonPureStringParser.readString()                                                                                                                                                                                      |   6,109   26%  |            179  |      622  |
|  java.lang.String.equals(Object) String.java                                                                                                                                                                                 |   5,811   25%  |          5,811  |      593  |
|  java.lang.StringLatin1.newString(byte[], int, int) StringLatin1.java                                                                                                                                                        |   4,104   17%  |          1,608  |      417  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                                                                                  |   4,047   17%  |            391  |      414  |
|  json.JsonPureStringParser.readName()                                                                                                                                                                                        |   3,576   15%  |             59  |      362  |
|  json.JsonPureStringParser.readNumber()                                                                                                                                                                                      |   3,520   15%  |            127  |      361  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                                                                  |   2,593   11%  |            188  |      266  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                                                                                    |   2,405   10%  |            476  |      247  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                                                                       |   2,354   10%  |            150  |      241  |
|  java.lang.String.<init>(byte[], byte) String.java                                                                                                                                                                           |   1,790    8%  |          1,622  |      182  |
|  json.JsonPureStringParser.readNull()                                                                                                                                                                                        |   1,289    5%  |             20  |      130  |
|  java.lang.String.length() String.java                                                                                                                                                                                       |     935    4%  |            713  |       96  |
|  json.JsonArray.<init>()                                                                                                                                                                                                     |     914    4%  |            487  |       94  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                                                                         |     789    3%  |            248  |       80  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                                                                          |     779    3%  |              9  |       80  |
|  java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java                                                                                                                                                                  |     696    3%  |            696  |       71  |
|  som.Vector.<init>()                                                                                                                                                                                                         |     489    2%  |            194  |       49  |
|  som.Vector.<init>(int)                                                                                                                                                                                                      |     294    1%  |            284  |       29  |
