Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  4,040   99%  |          < 0.1  |      404  |
|  Run.runBenchmark()                                                                                                                                 |  4,025   99%  |          < 0.1  |      402  |
|  Run.doRuns(Benchmark)                                                                                                                              |  4,007   99%  |              0  |      399  |
|  Run.measure(Benchmark)                                                                                                                             |  4,007   99%  |          < 0.1  |      399  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                  |  3,959   98%  |              0  |      394  |
|  deltablue.Planner.chainTest(int)                                                                                                                   |  2,108   52%  |          < 0.1  |      208  |
|  deltablue.Planner.projectionTest(int)                                                                                                              |  1,851   46%  |              1  |      186  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                 |  1,802   45%  |            174  |      173  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                               |  1,802   45%  |              0  |      173  |
|  som.Vector.forEach(ForEachInterface)                                                                                                               |  1,748   43%  |            862  |      172  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                |  1,609   40%  |              1  |      158  |
|  deltablue.Planner.change(Variable, int)                                                                                                            |  1,353   33%  |          < 0.1  |      135  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                     |  1,140   28%  |              0  |      114  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                            |    859   21%  |          < 0.1  |       80  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                            |    788   19%  |            246  |       77  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                            |    762   19%  |          < 0.1  |       72  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                  |    761   19%  |              0  |       73  |
|  deltablue.Plan.execute()                                                                                                                           |    724   18%  |              0  |       78  |
|  deltablue.BinaryConstraint.chooseMethod(int)                                                                                                       |    665   16%  |            212  |       68  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                    |    488   12%  |             14  |       48  |
|  deltablue.Strength.weaker(Strength)                                                                                                                |    481   12%  |            472  |       49  |
|  deltablue.AbstractConstraint.<init>(Strength$Sym)                                                                                                  |    452   11%  |             71  |       45  |
|  deltablue.BinaryConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                       |    421   10%  |              8  |       42  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                   |    401   10%  |              0  |       37  |
|  deltablue.Strength.of(Strength$Sym)                                                                                                                |    380    9%  |             29  |       38  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                   |    359    9%  |              0  |       36  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                           |    350    9%  |            310  |       35  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                 |    318    8%  |              0  |       28  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                      |    294    7%  |          < 0.1  |       31  |
|  deltablue.Plan$$Lambda$27.0x00000008000ccd88.apply(Object)                                                                                         |    284    7%  |             81  |       34  |
|  deltablue.Planner.lambda$incrementalRemove$0(AbstractConstraint)                                                                                   |    225    6%  |              0  |       19  |
|  deltablue.Planner$$Lambda$44.0x00000008000cdae0.apply(Object)                                                                                      |    225    6%  |              0  |       19  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                |    202    5%  |             51  |       24  |
|  deltablue.ScaleConstraint.<init>(Variable, Variable, Variable, Variable, Strength$Sym, Planner)                                                    |    178    4%  |              9  |       18  |
|  som.Vector.<init>(int)                                                                                                                             |    177    4%  |            177  |       18  |
