Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  3,972   99%  |          < 0.1  |      406  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  3,968   99%  |              0  |      405  |
|  Run.measure(Benchmark)                                                                                                                                               |  3,968   99%  |              0  |      405  |
|  Run.runBenchmark()                                                                                                                                                   |  3,968   99%  |              0  |      405  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                    |  3,899   97%  |              0  |      398  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  2,321   58%  |          1,524  |      237  |
|  deltablue.Planner.chainTest(int)                                                                                                                                     |  2,277   57%  |              9  |      231  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                |  1,622   40%  |             32  |      167  |
|  deltablue.Plan.execute()                                                                                                                                             |  1,516   38%  |              0  |      154  |
|  deltablue.Planner.change(Variable, int)                                                                                                                              |  1,235   31%  |          < 0.1  |      126  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                 |  1,023   26%  |              9  |      105  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                   |  1,014   25%  |            144  |      104  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                  |    961   24%  |          < 0.1  |       95  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                              |    764   19%  |              0  |       78  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                              |    704   18%  |          < 0.1  |       72  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                              |    672   17%  |            219  |       67  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                    |    626   16%  |              9  |       65  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                      |    418   10%  |             24  |       43  |
|  deltablue.Plan$$Lambda$22.0x00000008000ccd88.apply(Object)                                                                                                           |    401   10%  |            115  |       42  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    335    8%  |              0  |       33  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    296    7%  |              5  |       34  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                  |    285    7%  |             68  |       29  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                                        |    273    7%  |              6  |       29  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                                                 |    250    6%  |              0  |       28  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                                   |    250    6%  |             49  |       28  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                       |    229    6%  |          < 0.1  |       20  |
|  som.Vector.<init>(int)                                                                                                                                               |    225    6%  |            225  |       23  |
|  deltablue.Variable.<init>()                                                                                                                                          |    215    5%  |             35  |       23  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                                   |    211    5%  |          < 0.1  |       23  |
|  deltablue.ScaleConstraint.<init>(Variable, Variable, Variable, Variable, Strength$Sym, Planner)                                                                      |    194    5%  |              9  |       19  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                           |    190    5%  |              3  |       21  |
|  deltablue.Planner.lambda$chainTest$7(int)                                                                                                                            |    186    5%  |              0  |       20  |
|  deltablue.Planner$$Lambda$12.0x00000008000c66a0.apply(int)                                                                                                           |    186    5%  |              0  |       20  |
|  deltablue.Planner.lambda$incrementalRemove$0(AbstractConstraint)                                                                                                     |    186    5%  |              0  |       19  |
|  deltablue.Planner$$Lambda$38.0x00000008000cdae0.apply(Object)                                                                                                        |    186    5%  |              0  |       19  |
|  som.Vector.append(Object)                                                                                                                                            |    163    4%  |            125  |       16  |
|  deltablue.UnaryConstraint.removeFromGraph()                                                                                                                          |    160    4%  |              0  |       16  |
|  deltablue.Variable.removeConstraint(AbstractConstraint)                                                                                                              |    160    4%  |              0  |       16  |
|  som.Vector.remove(Object)                                                                                                                                            |    160    4%  |             19  |       16  |
|  deltablue.Planner.lambda$constraintsConsuming$3(AbstractConstraint, ForEachInterface, AbstractConstraint)                                                            |    131    3%  |             39  |       13  |
|  deltablue.Planner$$Lambda$31.0x00000008000cd620.apply(Object)                                                                                                        |    131    3%  |              0  |       13  |
|  deltablue.EqualityConstraint.execute()                                                                                                                               |    117    3%  |            107  |       12  |
|  deltablue.ScaleConstraint.recalculate()                                                                                                                              |    110    3%  |             28  |       10  |
|  deltablue.ScaleConstraint.execute()                                                                                                                                  |    109    3%  |             89  |       11  |
|  deltablue.BinaryConstraint.getOutput()                                                                                                                               |    108    3%  |            108  |       11  |
|  deltablue.Strength.weaker(Strength)                                                                                                                                  |     91    2%  |             39  |        8  |
|  deltablue.Strength.weakest(Strength)                                                                                                                                 |     91    2%  |              0  |        8  |
|  deltablue.BinaryConstraint.chooseMethod(int)                                                                                                                         |     90    2%  |             90  |        9  |
|  deltablue.Variable.addConstraint(AbstractConstraint)                                                                                                                 |     87    2%  |              0  |        8  |
|  deltablue.Planner.lambda$removePropagateFrom$5(Vector, AbstractConstraint)                                                                                           |     81    2%  |          < 0.1  |        8  |
|  deltablue.Planner$$Lambda$30.0x00000008000cd3f8.apply(Object)                                                                                                        |     81    2%  |              0  |        8  |
|  som.Vector.with(Object)                                                                                                                                              |     78    2%  |              9  |        8  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |     69    2%  |              9  |        7  |
|  Run.printResult(long)                                                                                                                                                |     69    2%  |              0  |        7  |
|  deltablue.AbstractConstraint.inputsKnown(int)                                                                                                                        |     66    2%  |             38  |        7  |
|  deltablue.BinaryConstraint.addToGraph()                                                                                                                              |     66    2%  |             36  |        4  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                 |     63    2%  |             31  |        8  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                                |     63    2%  |             18  |        6  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                  |     63    2%  |              0  |        6  |
|  som.Vector$$Lambda$28.0x00000008000ccfa8.apply(Object)                                                                                                               |     59    1%  |             29  |        6  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |     59    1%  |          < 0.1  |        6  |
|  deltablue.AbstractConstraint.<init>(Strength$Sym)                                                                                                                    |     59    1%  |             19  |        6  |
|  deltablue.BinaryConstraint.isSatisfied()                                                                                                                             |     58    1%  |             58  |        6  |
|  som.Vector.removeFirst()                                                                                                                                             |     58    1%  |             58  |        6  |
|  deltablue.Strength.getArithmeticValue()                                                                                                                              |     51    1%  |             51  |        4  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |     50    1%  |              0  |        8  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |     50    1%  |              0  |        8  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |     50    1%  |              0  |        8  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |     50    1%  |              0  |        8  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                       |     49    1%  |              0  |        5  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                 |     49    1%  |              0  |        5  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                               |     49    1%  |          < 0.1  |        5  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                     |     49    1%  |              0  |        5  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                         |     49    1%  |              0  |        5  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                            |     49    1%  |              0  |        5  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                                        |     49    1%  |              0  |        5  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                                             |     49    1%  |              0  |        5  |
|  deltablue.Variable.value(int)                                                                                                                                        |     48    1%  |             19  |        5  |
|  deltablue.ScaleConstraint.addToGraph()                                                                                                                               |     47    1%  |              0  |        4  |
|  deltablue.Strength.of(Strength$Sym)                                                                                                                                  |     39    1%  |              0  |        4  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |     39    1%  |             39  |        4  |
|  deltablue.BinaryConstraint.recalculate()                                                                                                                             |     39    1%  |              0  |        4  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object, Object) DirectMethodHandle$Holder                                                        |     39    1%  |             36  |        5  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object) Invokers$Holder                                                                          |     39    1%  |              0  |        5  |
|  deltablue.BinaryConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                         |     39    1%  |              9  |        4  |
|  deltablue.BinaryConstraint.inputsDo(ForEachInterface)                                                                                                                |     38    1%  |             38  |        4  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |     38    1%  |             38  |        3  |
|  deltablue.Planner.lambda$addConstraintsConsumingTo$2(AbstractConstraint, Vector, AbstractConstraint)                                                                 |     37    1%  |              0  |        4  |
|  deltablue.Planner$$Lambda$18.0x00000008000cc000.apply(Object)                                                                                                        |     37    1%  |              0  |        4  |
|  jdk.internal.misc.Unsafe.allocateInstance(Class) Unsafe.java (native)                                                                                                |     32    1%  |             32  |        5  |
|  deltablue.Variable.getValue()                                                                                                                                        |     29    1%  |             29  |        3  |
|  som.Vector.lambda$remove$0(Object, boolean[], Object[], int[], Object)                                                                                               |     29    1%  |             29  |        3  |
|  com.yourkit.probes.builtin.Files.writeOnEnter(FileOutputStream, int) a                                                                                               |     29    1%  |              0  |        3  |
|  com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                                            |     29    1%  |              0  |        3  |
|  com.yourkit.probes.Table.createRow(int) a                                                                                                                            |     29    1%  |              0  |        3  |
|  com.yourkit.probes.Table.createRow() a                                                                                                                               |     29    1%  |             29  |        3  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |     29    1%  |          < 0.1  |        7  |
|  deltablue.BinaryConstraint.inputsHasOne(TestInterface)                                                                                                               |     27    1%  |             20  |        3  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, int) DirectMethodHandle$Holder                                                                   |     27    1%  |             11  |        4  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(int, Object) Invokers$Holder                                                                                     |     27    1%  |              0  |        4  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                     |     21    1%  |              0  |        5  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                    |     21    1%  |              0  |        5  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                               |     21    1%  |              0  |        5  |
|  sun.launcher.LauncherHelper.loadMainClass(int, String) LauncherHelper.java                                                                                           |     21    1%  |              0  |        5  |
|  java.lang.System$2.findBootstrapClassOrNull(String) System.java                                                                                                      |     21    1%  |             21  |        1  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String) BuiltinClassLoader.java                                                                               |     21    1%  |              0  |        1  |
|  jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull(String, boolean) ClassLoaders.java                                                                  |     21    1%  |              0  |        1  |
|  deltablue.Variable.setWalkStrength(Strength)                                                                                                                         |     19    0%  |             19  |        2  |
