Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  4,743   99%  |          < 0.1  |      488  |
|  Run.runBenchmark()                                                                                                                                                   |  4,740   99%  |              0  |      487  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  4,717   99%  |              0  |      485  |
|  Run.measure(Benchmark)                                                                                                                                               |  4,717   99%  |              9  |      485  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                    |  4,697   99%  |          < 0.1  |      483  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  3,074   64%  |          1,902  |      308  |
|  deltablue.Planner.chainTest(int)                                                                                                                                     |  2,986   63%  |          < 0.1  |      305  |
|  deltablue.Plan.execute()                                                                                                                                             |  2,256   47%  |              0  |      223  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                |  1,695   36%  |              9  |      176  |
|  deltablue.Planner.change(Variable, int)                                                                                                                              |  1,280   27%  |          < 0.1  |      133  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                 |  1,234   26%  |              2  |      131  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                   |  1,231   26%  |            195  |      130  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                  |  1,094   23%  |              4  |      118  |
|  deltablue.Plan$$Lambda$24.0x00000008000ccd88.apply(Object)                                                                                                           |    732   15%  |            196  |       71  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                              |    727   15%  |          < 0.1  |       77  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                    |    714   15%  |              0  |       78  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                              |    701   15%  |              0  |       74  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                              |    669   14%  |            211  |       70  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                  |    536   11%  |            255  |       52  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                      |    457   10%  |             54  |       50  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                       |    456   10%  |          < 0.1  |       47  |
