Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  27,413   99%  |              0  |    2,749  |
|  Run.runBenchmark()                                                                                                                                                   |  27,413   99%  |              0  |    2,749  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  27,373   99%  |              0  |    2,747  |
|  Run.measure(Benchmark)                                                                                                                                               |  27,373   99%  |          < 0.1  |    2,747  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  27,353   99%  |          < 0.1  |    2,745  |
|  Richards.benchmark()                                                                                                                                                 |  27,237   99%  |          7,501  |    2,734  |
|  richards.Scheduler.start()                                                                                                                                           |  19,343   71%  |             14  |    1,941  |
|  richards.Scheduler.schedule()                                                                                                                                        |  18,804   69%  |            791  |    1,887  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  17,168   63%  |         10,139  |    1,721  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                                             |   3,574   13%  |            963  |      359  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                                          |   2,610   10%  |            306  |      263  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                                             |   2,122    8%  |          1,032  |      214  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                     |   1,545    6%  |            559  |      155  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |   1,183    4%  |            866  |      119  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                                           |   1,090    4%  |            555  |      110  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |     877    3%  |             71  |       89  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                                             |     875    3%  |            392  |       88  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |     844    3%  |            844  |       85  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                                                             |     549    2%  |            171  |       54  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |     517    2%  |            517  |       52  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                                            |     483    2%  |            179  |       49  |
|  richards.Scheduler.<init>()                                                                                                                                          |     386    1%  |            386  |       39  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                                           |     378    1%  |            137  |       36  |
|  richards.Packet.setLink(Packet)                                                                                                                                      |     360    1%  |            360  |       36  |
