Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  9,557   99%  |          < 0.1  |      915  |
|  Run.runBenchmark()                                                                                                                                 |  9,528   99%  |          < 0.1  |      914  |
|  Run.doRuns(Benchmark)                                                                                                                              |  9,501   99%  |              0  |      911  |
|  Run.measure(Benchmark)                                                                                                                             |  9,501   99%  |          < 0.1  |      911  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  9,481   99%  |              0  |      909  |
|  Sieve.benchmark()                                                                                                                                  |  9,481   99%  |          8,268  |      909  |
|  Sieve.sieve(boolean[], int)                                                                                                                        |    824    9%  |            824  |       78  |
|  java.util.Arrays.fill(boolean[], boolean) Arrays.java                                                                                              |    377    4%  |            377  |       35  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                           |     43    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                  |     43    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                          |     43    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                    |     43    0%  |              0  |        5  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                       |     43    0%  |              0  |        5  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                               |     30    0%  |              0  |        3  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                               |     30    0%  |              0  |        3  |
|  Harness.processArguments(String[])                                                                                                                 |     29    0%  |              0  |        1  |
|  jdk.internal.loader.BuiltinClassLoader.defineClass(String, Resource) BuiltinClassLoader.java                                                       |     29    0%  |              0  |        1  |
|  jdk.internal.loader.Resource.getByteBuffer() Resource.java                                                                                         |     29    0%  |             29  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java                                  |     23    0%  |              0  |        2  |
|  com.sun.management.GarbageCollectionNotificationInfo.from(CompositeData) GarbageCollectionNotificationInfo.java                                    |     23    0%  |              0  |        2  |
|  com.sun.management.GcInfo.<init>(CompositeData) GcInfo.java                                                                                        |     23    0%  |          < 0.1  |        2  |
|  com.sun.management.GcInfo.from(CompositeData) GcInfo.java                                                                                          |     23    0%  |              0  |        2  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getGcInfo(CompositeData) GarbageCollectionNotifInfoCompositeData.java          |     23    0%  |              0  |        2  |
