Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                        Method                                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                              |  18,861   99%  |          < 0.1  |    1,900  |
|  Run.runBenchmark()                                                                                                                                                                  |  18,850   99%  |          < 0.1  |    1,898  |
|  Run.doRuns(Benchmark)                                                                                                                                                               |  18,843   99%  |              0  |    1,897  |
|  Run.measure(Benchmark)                                                                                                                                                              |  18,843   99%  |              0  |    1,897  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                   |  18,781   99%  |             11  |    1,892  |
|  Storage.benchmark()                                                                                                                                                                 |  18,769   99%  |              0  |    1,891  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                                                 |  18,769   99%  |          7,370  |    1,891  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                                          |  18,759   99%  |          7,600  |    1,890  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                                                   |  18,759   99%  |            437  |    1,890  |
|  Storage$$Lambda$10.0x00000008000c2a98.apply(int)                                                                                                                                    |  18,759   99%  |            114  |    1,890  |
|  som.Random.next()                                                                                                                                                                   |   2,953   16%  |          2,953  |      293  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                                     |     292    2%  |            210  |       30  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                                     |     292    2%  |              0  |       30  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                                |      81    0%  |             81  |        9  |
|  Run.printResult(long)                                                                                                                                                               |      62    0%  |          < 0.1  |        5  |
