Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  27,404   99%  |              0  |    2,751  |
|  Run.runBenchmark()                                                                                                                                 |  27,399   99%  |          < 0.1  |    2,750  |
|  Run.doRuns(Benchmark)                                                                                                                              |  27,390   99%  |              0  |    2,749  |
|  Run.measure(Benchmark)                                                                                                                             |  27,390   99%  |              0  |    2,749  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  27,370   99%  |              0  |    2,747  |
|  Richards.benchmark()                                                                                                                               |  27,251   99%  |          7,439  |    2,735  |
|  richards.Scheduler.start()                                                                                                                         |  19,450   71%  |          < 0.1  |    1,954  |
|  richards.Scheduler.schedule()                                                                                                                      |  18,960   69%  |            736  |    1,905  |
|  richards.TaskControlBlock.runTask()                                                                                                                |  17,324   63%  |         10,237  |    1,741  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7978.apply(Packet, RBObject)                                                                           |   3,421   12%  |            979  |      345  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                        |   2,441    9%  |            375  |      247  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7ba0.apply(Packet, RBObject)                                                                           |   2,212    8%  |          1,104  |      222  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                   |   1,505    5%  |            532  |      153  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                         |   1,108    4%  |            449  |      113  |
|  richards.RBObject.append(Packet, Packet)                                                                                                           |   1,031    4%  |            744  |      106  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7528.apply(Packet, RBObject)                                                                           |     914    3%  |            396  |       92  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                        |     899    3%  |            899  |       89  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                             |     800    3%  |             19  |       80  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7750.apply(Packet, RBObject)                                                                           |     647    2%  |            295  |       63  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                       |     542    2%  |            532  |       54  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                          |     518    2%  |            177  |       52  |
|  richards.Scheduler.<init>()                                                                                                                        |     361    1%  |            361  |       36  |
|  richards.Packet.setLink(Packet)                                                                                                                    |     355    1%  |            355  |       36  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                         |     352    1%  |            143  |       35  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                           |     349    1%  |            349  |       35  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                  |     349    1%  |              0  |       35  |
|  richards.Scheduler.release(int)                                                                                                                    |     300    1%  |             20  |       30  |
|  richards.Scheduler.findTask(int)                                                                                                                   |     259    1%  |            259  |       26  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                   |     189    1%  |            189  |       19  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                         |     189    1%  |            189  |       19  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                         |     189    1%  |            189  |       19  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                 |     118    0%  |             70  |       12  |
