Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                              Method                                                                              |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                          |  17,561   99%  |              0  |    1,774  |
|  Run.runBenchmark()                                                                                                                                              |  17,561   99%  |          < 0.1  |    1,774  |
|  Run.doRuns(Benchmark)                                                                                                                                           |  17,541   99%  |              0  |    1,773  |
|  Run.measure(Benchmark)                                                                                                                                          |  17,541   99%  |              0  |    1,773  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                               |  17,515   99%  |              0  |    1,771  |
|  Storage.benchmark()                                                                                                                                             |  17,515   99%  |          < 0.1  |    1,771  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                             |  17,509   99%  |          6,361  |    1,770  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                      |  17,496   99%  |          7,664  |    1,768  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                               |  17,496   99%  |            316  |    1,768  |
|  Storage$$Lambda$10.0x00000008000c2a98.apply(int)                                                                                                                |  17,496   99%  |             88  |    1,768  |
|  som.Random.next()                                                                                                                                               |   2,706   15%  |          2,706  |      271  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                 |     368    2%  |            191  |       35  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                 |     368    2%  |              0  |       35  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                            |     127    1%  |            127  |       11  |
|  Storage$$Lambda$10.0x00000008000c2a98.<init>(Storage, int, Random)                                                                                              |      49    0%  |             49  |        5  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                  |      36    0%  |              0  |        2  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                               |      36    0%  |              0  |        2  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                           |      36    0%  |              0  |        2  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                               |      36    0%  |              0  |        2  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                         |      36    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                               |      36    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                       |      36    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandles.argumentsWithCombiner(boolean, MethodHandle, int, MethodHandle, int[]) MethodHandles.java                                        |      36    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandles.foldArgumentsWithCombiner(MethodHandle, int, MethodHandle, int[]) MethodHandles.java                                             |      36    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                            |      36    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java               |      36    0%  |              0  |        2  |
|  com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java                                               |      35    0%  |              0  |        4  |
|  com.sun.management.GarbageCollectionNotificationInfo.from(CompositeData) GarbageCollectionNotificationInfo.java                                                 |      35    0%  |              0  |        4  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                     |      35    0%  |              0  |        4  |
|  com.yourkit.an.ar.invoke(Object, Object[]) a                                                                                                                    |      35    0%  |              0  |        4  |
|  com.yourkit.probes.ReflectionUtilImpl.callMethod1(Class, Object, String, Object, CallStatus) a                                                                  |      35    0%  |              0  |        4  |
|  com.yourkit.runtime.GcPauseCounter$MyListener.handleNotification(Notification, Object) a                                                                        |      35    0%  |              0  |        4  |
|  com.yourkit.runtime.JniMethod.callObjectMethodImpl(Class, Object, long, long, Object[], long[]) a                                                               |      35    0%  |              0  |        4  |
|  sun.management.NotificationEmitterSupport.sendNotification(Notification) NotificationEmitterSupport.java                                                        |      35    0%  |              0  |        4  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                        |      27    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                               |      27    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                       |      27    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                 |      27    0%  |              0  |        4  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                    |      27    0%  |              0  |        4  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.validateCompositeData(CompositeData) GarbageCollectionNotifInfoCompositeData.java           |      25    0%  |              0  |        3  |
|  java.util.stream.AbstractPipeline.copyInto(Sink, Spliterator) AbstractPipeline.java                                                                             |      25    0%  |              0  |        3  |
|  java.util.stream.AbstractPipeline.copyIntoWithCancel(Sink, Spliterator) AbstractPipeline.java                                                                   |      25    0%  |              0  |        3  |
|  java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java                                                                                    |      25    0%  |              8  |        3  |
|  java.util.stream.AbstractPipeline.wrapAndCopyInto(Sink, Spliterator) AbstractPipeline.java                                                                      |      25    0%  |              0  |        3  |
|  java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java                                                                 |      25    0%  |              0  |        3  |
|  java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java                                                                 |      25    0%  |              0  |        3  |
|  java.util.stream.ReferencePipeline.allMatch(Predicate) ReferencePipeline.java                                                                                   |      25    0%  |              0  |        3  |
|  java.util.stream.ReferencePipeline.forEachWithCancel(Spliterator, Sink) ReferencePipeline.java                                                                  |      25    0%  |              4  |        3  |
|  sun.management.LazyCompositeData.isTypeMatched(CompositeType, CompositeType) LazyCompositeData.java                                                             |      25    0%  |              0  |        3  |
|  Run.printResult(long)                                                                                                                                           |      25    0%  |          < 0.1  |        2  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                |      21    0%  |              0  |        3  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                               |      21    0%  |              0  |        3  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                              |      21    0%  |              0  |        3  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                                  |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getLoader(int) URLClassPath.java                                                                                               |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getLoader(URL) URLClassPath.java                                                                                               |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getResource(String, boolean) URLClassPath.java                                                                                 |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                      |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                      |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader.<init>(URL, URLStreamHandler, HashMap, AccessControlContext) URLClassPath.java                                       |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader.ensureOpen() URLClassPath.java                                                                                       |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                            |      21    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                            |      21    0%  |              0  |        3  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                          |      21    0%  |              0  |        3  |
|  sun.launcher.LauncherHelper.loadMainClass(int, String) LauncherHelper.java                                                                                      |      21    0%  |              0  |        3  |
|  java.util.stream.MatchOps$1MatchSink.accept(Object) MatchOps.java                                                                                               |      20    0%  |             12  |        2  |
|  java.util.TreeMap$KeySpliterator.tryAdvance(Consumer) TreeMap.java                                                                                              |      20    0%  |              0  |        2  |
|  java.lang.invoke.BoundMethodHandle$SpeciesData.extendWith(byte) BoundMethodHandle.java                                                                          |      20    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer.findSpecies(Object) ClassSpecializer.java                                                                                     |      20    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.findFactories(Class, List) ClassSpecializer.java                                                                      |      20    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.findFactory(Class, List) ClassSpecializer.java                                                                        |      20    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.linkSpeciesDataToCode(ClassSpecializer$SpeciesData, Class) ClassSpecializer.java                                      |      20    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.loadSpecies(ClassSpecializer$SpeciesData) ClassSpecializer.java                                                       |      20    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.foldArgumentsForm(int, boolean, MethodType, int[]) LambdaFormEditor.java                                                      |      20    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.makeArgumentCombinationForm(int, MethodType, int[], boolean, boolean) LambdaFormEditor.java                                   |      20    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.newSpeciesData(LambdaForm$BasicType) LambdaFormEditor.java                                                                    |      20    0%  |              0  |        1  |
|  java.lang.invoke.MemberName$Factory.resolve(byte, MemberName, Class, int, boolean) MemberName.java                                                              |      20    0%  |              0  |        1  |
|  java.lang.invoke.MemberName$Factory.resolveOrFail(byte, MemberName, Class, int, Class) MemberName.java                                                          |      20    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandleNatives.resolve(MemberName, Class, int, boolean) MethodHandleNatives.java (native)                                                 |      20    0%  |             20  |        1  |
|  java.lang.invoke.MethodHandles$Lookup.findStatic(Class, String, MethodType) MethodHandles.java                                                                  |      20    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles$Lookup.resolveOrFail(byte, Class, String, MethodType) MethodHandles.java                                                         |      20    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                                        |      15    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$Species_LLL.copyWithExtendL(MethodType, LambdaForm, Object) java/lang/invoke/BoundMethodHandle$Species_LLL                   |      15    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$Species_LLLL.<init>(MethodType, LambdaForm, Object, Object, Object, Object) java/lang/invoke/BoundMethodHandle$Species_LLLL  |      15    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$Species_LLLL.make(MethodType, LambdaForm, Object, Object, Object, Object) java/lang/invoke/BoundMethodHandle$Species_LLLL    |      15    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                       |      15    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.addMethod() InvokerBytecodeGenerator.java                                                                             |      15    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                                          |      15    0%  |              0  |        1  |
