Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  27,296   99%  |              0  |    2,730  |
|  Run.runBenchmark()                                                                                                                                 |  27,296   99%  |              0  |    2,730  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  27,278   99%  |          < 0.1  |    2,729  |
|  Run.doRuns(Benchmark)                                                                                                                              |  27,278   99%  |              0  |    2,729  |
|  Run.measure(Benchmark)                                                                                                                             |  27,278   99%  |              0  |    2,729  |
|  Richards.benchmark()                                                                                                                               |  27,159   99%  |          7,318  |    2,717  |
|  richards.Scheduler.start()                                                                                                                         |  19,525   71%  |          < 0.1  |    1,953  |
|  richards.Scheduler.schedule()                                                                                                                      |  19,031   70%  |            678  |    1,903  |
|  richards.TaskControlBlock.runTask()                                                                                                                |  17,545   64%  |         10,525  |    1,757  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                           |   3,443   13%  |          1,006  |      345  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                        |   2,436    9%  |            234  |      244  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                           |   2,259    8%  |          1,129  |      226  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                   |   1,659    6%  |            589  |      162  |
|  richards.RBObject.append(Packet, Packet)                                                                                                           |   1,162    4%  |            840  |      117  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                         |   1,129    4%  |            430  |      112  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                           |     876    3%  |            344  |       89  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                             |     849    3%  |             71  |       87  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                        |     795    3%  |            795  |       77  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                          |     532    2%  |            201  |       54  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                                           |     530    2%  |            123  |       55  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                       |     454    2%  |            454  |       46  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                         |     407    1%  |            137  |       42  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                           |     373    1%  |            373  |       38  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                  |     373    1%  |              0  |       38  |
|  richards.Packet.setLink(Packet)                                                                                                                    |     362    1%  |            362  |       37  |
|  richards.Scheduler.findTask(int)                                                                                                                   |     333    1%  |            333  |       34  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                         |     311    1%  |            311  |       31  |
|  richards.Scheduler.release(int)                                                                                                                    |     311    1%  |             29  |       31  |
|  richards.Scheduler.<init>()                                                                                                                        |     308    1%  |            308  |       31  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                         |     191    1%  |            191  |       19  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                   |     168    1%  |            168  |       16  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                 |     131    0%  |             39  |       14  |
|  richards.TaskState.createWaitingWithPacket()                                                                                                       |      60    0%  |             60  |        6  |
|  richards.TaskState.<init>()                                                                                                                        |      39    0%  |             29  |        4  |
|  richards.Scheduler.createIdler(int, int, Packet, TaskState)                                                                                        |      39    0%  |              0  |        4  |
|  richards.Scheduler.createTask(int, int, Packet, TaskState, ProcessFunction, RBObject)                                                              |      39    0%  |              9  |        4  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                           |      29    0%  |             29  |        3  |
|  richards.TaskControlBlock.<init>(TaskControlBlock, int, int, Packet, TaskState, ProcessFunction, RBObject)                                         |      29    0%  |              0  |        3  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                           |      21    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                          |      21    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                    |      21    0%  |              0  |        6  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                       |      21    0%  |              0  |        6  |
|  richards.TaskControlBlock.getPriority()                                                                                                            |      19    0%  |             19  |        2  |
|  richards.WorkerTaskDataRecord.getCount()                                                                                                           |      19    0%  |             19  |        2  |
|  richards.WorkerTaskDataRecord.setCount(int)                                                                                                        |      19    0%  |             19  |        2  |
|  richards.Packet.setIdentity(int)                                                                                                                   |      19    0%  |             19  |        2  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                        |      19    0%  |             19  |        2  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                     |      17    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle.bindArgumentJ(int, long) BoundMethodHandle.java                                                                 |      17    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$SpeciesData.extendWith(byte) BoundMethodHandle.java                                                             |      17    0%  |              0  |        1  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                  |      17    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer.findSpecies(Object) ClassSpecializer.java                                                                        |      17    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.findFactories(Class, List) ClassSpecializer.java                                                         |      17    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.findFactory(Class, List) ClassSpecializer.java                                                           |      17    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.linkSpeciesDataToCode(ClassSpecializer$SpeciesData, Class) ClassSpecializer.java                         |      17    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.loadSpecies(ClassSpecializer$SpeciesData) ClassSpecializer.java                                          |      17    0%  |              0  |        1  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder              |      17    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.make(byte, Class, MemberName, Class) DirectMethodHandle.java                                                   |      17    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.makePreparedLambdaForm(MethodType, int) DirectMethodHandle.java                                                |      17    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MemberName, boolean) DirectMethodHandle.java                                                |      17    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MethodType, int) DirectMethodHandle.java                                                    |      17    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MemberName) DirectMethodHandle.java                                                         |      17    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                  |      17    0%  |              0  |        1  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                            |      17    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.bindArgumentForm(int) LambdaFormEditor.java                                                                      |      17    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.bindArgumentJ(BoundMethodHandle, int, long) LambdaFormEditor.java                                                |      17    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.newSpeciesData(LambdaForm$BasicType) LambdaFormEditor.java                                                       |      17    0%  |              0  |        1  |
|  java.lang.invoke.MemberName$Factory.resolve(byte, MemberName, Class, int, boolean) MemberName.java                                                 |      17    0%  |              0  |        1  |
|  java.lang.invoke.MemberName$Factory.resolveOrFail(byte, MemberName, Class, int, Class) MemberName.java                                             |      17    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                  |      17    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java          |      17    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandleNatives.resolve(MemberName, Class, int, boolean) MethodHandleNatives.java (native)                                    |      17    0%  |             17  |        1  |
|  java.lang.invoke.MethodHandles.insertArgumentPrimitive(BoundMethodHandle, int, Class, Object) MethodHandles.java                                   |      17    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles.insertArguments(MethodHandle, int, Object[]) MethodHandles.java                                                     |      17    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles$Lookup.findStatic(Class, String, MethodType) MethodHandles.java                                                     |      17    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles$Lookup.getDirectMethod(byte, Class, MemberName, MethodHandles$Lookup) MethodHandles.java                            |      17    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles$Lookup.getDirectMethodCommon(byte, Class, MemberName, boolean, boolean, MethodHandles$Lookup) MethodHandles.java    |      17    0%  |              0  |        1  |
