Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  4,869   99%  |              0  |      492  |
|  Run.runBenchmark()                                                                                                                                                   |  4,869   99%  |          < 0.1  |      492  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  4,835   98%  |              0  |      489  |
|  Run.measure(Benchmark)                                                                                                                                               |  4,835   98%  |              0  |      489  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                    |  4,799   98%  |          < 0.1  |      486  |
|  deltablue.Planner.chainTest(int)                                                                                                                                     |  3,069   62%  |             37  |      301  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  2,941   60%  |          1,885  |      288  |
|  deltablue.Plan.execute()                                                                                                                                             |  2,222   45%  |              0  |      213  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                |  1,730   35%  |             14  |      185  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                  |  1,278   26%  |              4  |      142  |
|  deltablue.Planner.change(Variable, int)                                                                                                                              |  1,277   26%  |          < 0.1  |      135  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                   |  1,131   23%  |            114  |      122  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                 |  1,131   23%  |              0  |      122  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                    |  1,031   21%  |              9  |      113  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                              |    829   17%  |            107  |       89  |
|  deltablue.Plan$$Lambda$22.0x00000008000ccd88.apply(Object)                                                                                                           |    600   12%  |             73  |       65  |
|  som.Vector.append(Object)                                                                                                                                            |    592   12%  |            487  |       61  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    589   12%  |              0  |       64  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                              |    554   11%  |          < 0.1  |       57  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                  |    526   11%  |            179  |       52  |
|  deltablue.EqualityConstraint.execute()                                                                                                                               |    512   10%  |            503  |       46  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                              |    499   10%  |          < 0.1  |       52  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    441    9%  |              0  |       49  |
|  som.Vector.with(Object)                                                                                                                                              |    348    7%  |             60  |       36  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                      |    326    7%  |              4  |       36  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                       |    302    6%  |              3  |       34  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                                                 |    295    6%  |              0  |       28  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                                   |    295    6%  |             33  |       28  |
|  deltablue.Variable.addConstraint(AbstractConstraint)                                                                                                                 |    287    6%  |              0  |       30  |
|  deltablue.UnaryConstraint.addToGraph()                                                                                                                               |    260    5%  |              0  |       26  |
