Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  45,571   99%  |              0  |    4,612  |
|  Run.runBenchmark()                                                                                                                                                   |  45,542   99%  |          < 0.1  |    4,610  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  45,525   99%  |              0  |    4,607  |
|  Run.measure(Benchmark)                                                                                                                                               |  45,525   99%  |              0  |    4,607  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  45,488   99%  |          < 0.1  |    4,604  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  45,478   99%  |              9  |    4,603  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,255   66%  |          1,229  |    3,053  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,043   59%  |             19  |    2,752  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  26,871   59%  |          5,067  |    2,733  |
|  som.Set.add(Object)                                                                                                                                                  |  18,424   40%  |              4  |    1,852  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,379   40%  |          < 0.1  |    1,846  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,150   40%  |             78  |    1,823  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,075   40%  |            963  |    1,816  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  17,825   39%  |            289  |    1,790  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,773   39%  |          < 0.1  |    1,785  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,726   39%  |            186  |    1,781  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,539   38%  |             13  |    1,762  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,536   38%  |             29  |    1,761  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  17,111   37%  |         17,111  |    1,718  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  17,111   37%  |              0  |    1,718  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,508   19%  |              9  |      874  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   5,346   12%  |            125  |      543  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   5,221   11%  |            123  |      530  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   5,040   11%  |             21  |      509  |
|  havlak.HavlakLoopFinder$$Lambda$16.0x00000008000c5c70.apply(Object)                                                                                                  |   4,556   10%  |             68  |      460  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   4,487   10%  |          3,737  |      453  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   3,351    7%  |          2,956  |      338  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,209    7%  |              9  |      329  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   2,719    6%  |              0  |      281  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                  |   2,697    6%  |             79  |      277  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   2,617    6%  |          1,970  |      269  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   2,171    5%  |            670  |      221  |
|  som.Vector.append(Object)                                                                                                                                            |   1,799    4%  |          1,631  |      183  |
