Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  23,985   99%  |              0  |    2,408  |
|  Run.runBenchmark()                                                                                                                                                   |  23,985   99%  |          < 0.1  |    2,408  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  23,967   99%  |              0  |    2,407  |
|  Run.measure(Benchmark)                                                                                                                                               |  23,967   99%  |              0  |    2,407  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  23,957   99%  |          < 0.1  |    2,406  |
|  Json.benchmark()                                                                                                                                                     |  23,947   99%  |              0  |    2,405  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  23,932   99%  |              0  |    2,404  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  23,932   99%  |            163  |    2,404  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  23,932   99%  |            888  |    2,404  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  23,922   99%  |            180  |    2,403  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  13,875   58%  |          4,691  |    1,397  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |   9,919   41%  |            889  |      993  |
|  java.lang.String.substring(int, int) String.java                                                                                                                     |   8,000   33%  |          2,366  |      803  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   6,780   28%  |            251  |      670  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |   5,400   22%  |          5,400  |      539  |
|  java.lang.StringLatin1.newString(byte[], int, int) StringLatin1.java                                                                                                 |   4,664   19%  |          1,865  |      471  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   3,956   16%  |            359  |      400  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   3,923   16%  |            112  |      393  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   3,490   14%  |             29  |      358  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                |   2,863   12%  |            182  |      287  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                           |   2,625   11%  |            134  |      262  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                             |   2,491   10%  |            432  |      248  |
|  java.lang.String.<init>(byte[], byte) String.java                                                                                                                    |   1,667    7%  |          1,505  |      171  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                  |   1,463    6%  |            443  |      147  |
|  json.JsonPureStringParser.readNull()                                                                                                                                 |   1,246    5%  |              9  |      126  |
|  java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java                                                                                                           |   1,130    5%  |          1,130  |      114  |
|  json.JsonArray.<init>()                                                                                                                                              |     885    4%  |            401  |       90  |
|  java.lang.String.length() String.java                                                                                                                                |     773    3%  |            708  |       79  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                   |     749    3%  |             48  |       76  |
|  som.Vector.<init>()                                                                                                                                                  |     520    2%  |            117  |       53  |
|  som.Vector.<init>(int)                                                                                                                                               |     403    2%  |            393  |       41  |
|  som.Vector.append(Object)                                                                                                                                            |     375    2%  |            375  |       37  |
|  java.lang.String.isLatin1() String.java                                                                                                                              |     287    1%  |            287  |       30  |
|  json.JsonArray.add(JsonValue)                                                                                                                                        |     278    1%  |              0  |       27  |
|  java.lang.Object.<init>() Object.java                                                                                                                                |     192    1%  |            192  |       20  |
|  json.JsonPureStringParser.endCapture()                                                                                                                               |     186    1%  |            108  |       20  |
|  json.JsonObject.add(String, JsonValue)                                                                                                                               |     156    1%  |             19  |       16  |
|  json.JsonObject.<init>()                                                                                                                                             |     107    0%  |              9  |       11  |
|  json.JsonPureStringParser.readTrue()                                                                                                                                 |      89    0%  |              0  |        9  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                          |      84    0%  |          < 0.1  |        8  |
|  java.lang.String.checkBoundsBeginEnd(int, int, int) String.java                                                                                                      |      67    0%  |             67  |        7  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                  |      64    0%  |              0  |        5  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java  |      64    0%  |              0  |        5  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                          |      64    0%  |          < 0.1  |        5  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                     |      64    0%  |              0  |        5  |
|  java.lang.String.coder() String.java                                                                                                                                 |      64    0%  |             64  |        7  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                           |      61    0%  |              0  |        4  |
|  json.JsonValue.<init>()                                                                                                                                              |      60    0%  |             40  |        6  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      52    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |      52    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |      52    0%  |              0  |        4  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |      52    0%  |              0  |        4  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                     |      38    0%  |              0  |        3  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                    |      38    0%  |              0  |        3  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      38    0%  |          < 0.1  |        3  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                               |      38    0%  |              0  |        3  |
|  sun.launcher.LauncherHelper.loadMainClass(int, String) LauncherHelper.java                                                                                           |      38    0%  |              0  |        3  |
|  javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java                                                           |      35    0%  |             18  |        4  |
|  javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java                                                  |      35    0%  |              0  |        4  |
|  sun.management.MappedMXBeanType$CompositeDataMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                 |      32    0%  |              0  |        2  |
|  sun.management.MemoryUsageCompositeData.getCompositeData() MemoryUsageCompositeData.java                                                                             |      32    0%  |             29  |        2  |
|  sun.management.MemoryUsageCompositeData.toCompositeData(MemoryUsage) MemoryUsageCompositeData.java                                                                   |      32    0%  |              0  |        2  |
|  som.Vector.size()                                                                                                                                                    |      29    0%  |             29  |        3  |
