Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  25,896   99%  |          < 0.1  |    2,616  |
|  Run.runBenchmark()                                                                                                                                                        |  25,889   99%  |              0  |    2,615  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  25,874   99%  |              0  |    2,614  |
|  Run.measure(Benchmark)                                                                                                                                                    |  25,874   99%  |          < 0.1  |    2,614  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  25,816   99%  |              0  |    2,609  |
|  Json.benchmark()                                                                                                                                                          |  25,816   99%  |              0  |    2,609  |
|  json.JsonPureStringParser.parse()                                                                                                                                         |  25,808   99%  |              0  |    2,608  |
|  json.JsonPureStringParser.readValue()                                                                                                                                     |  25,798   99%  |            440  |    2,607  |
|  json.JsonPureStringParser.readObject()                                                                                                                                    |  25,789   99%  |            222  |    2,606  |
|  json.JsonPureStringParser.readArray()                                                                                                                                     |  25,745   99%  |            302  |    2,601  |
|  json.JsonPureStringParser.read()                                                                                                                                          |  15,411   59%  |          5,861  |    1,557  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                            |  10,346   40%  |            794  |    1,046  |
|  java.lang.String.substring(int, int) String.java                                                                                                                          |   8,090   31%  |          2,594  |      814  |
|  json.JsonPureStringParser.readString()                                                                                                                                    |   6,945   27%  |            180  |      700  |
|  java.lang.String.equals(Object) String.java                                                                                                                               |   6,030   23%  |          6,020  |      608  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                                |   4,520   17%  |            535  |      457  |
|  json.JsonPureStringParser.readNumber()                                                                                                                                    |   4,326   17%  |            252  |      439  |
|  java.lang.StringLatin1.newString(byte[], int, int) StringLatin1.java                                                                                                      |   4,201   16%  |          1,650  |      424  |
|  json.JsonPureStringParser.readName()                                                                                                                                      |   3,753   14%  |             49  |      382  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                |   2,937   11%  |            150  |      293  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                                  |   2,787   11%  |            492  |      277  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                     |   2,634   10%  |            155  |      267  |
|  java.lang.String.<init>(byte[], byte) String.java                                                                                                                         |   1,860    7%  |          1,636  |      185  |
