Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)   |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  6,697   99%  |              0  |      686  |
|  Run.runBenchmark()                                                                                                                                                        |  6,697   99%  |              0  |      686  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  6,664   99%  |              0  |      684  |
|  Run.measure(Benchmark)                                                                                                                                                    |  6,664   99%  |          < 0.1  |      684  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  6,653   99%  |              9  |      682  |
|  Queens.benchmark()                                                                                                                                                        |  6,643   99%  |              0  |      681  |
|  Queens.queens()                                                                                                                                                           |  6,643   99%  |             61  |      681  |
|  Queens.placeQueen(int)                                                                                                                                                    |  6,541   97%  |            573  |      671  |
|  Queens.getRowColumn(int, int)                                                                                                                                             |  4,518   67%  |          4,518  |      465  |
|  Queens.setRowColumn(int, int, boolean)                                                                                                                                    |  1,449   21%  |          1,449  |      147  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                          |     37    1%  |              0  |        4  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                         |     37    1%  |              0  |        4  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                  |     37    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                         |     37    1%  |          < 0.1  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                 |     37    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                           |     37    1%  |              0  |        4  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                              |     37    1%  |              0  |        4  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                                    |     37    1%  |              0  |        4  |
