Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                                                 Method                                                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                                                |  4,816   99%  |          < 0.1  |      486  |
|  Run.runBenchmark()                                                                                                                                                                                                                    |  4,805   99%  |              0  |      485  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                                                 |  4,787   99%  |              0  |      482  |
|  Run.measure(Benchmark)                                                                                                                                                                                                                |  4,787   99%  |          < 0.1  |      482  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                                                     |  4,777   99%  |              0  |      481  |
|  Bounce.benchmark()                                                                                                                                                                                                                    |  4,772   99%  |          3,279  |      480  |
|  Bounce$Ball.bounce()                                                                                                                                                                                                                  |  1,369   28%  |          1,369  |      135  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                                                                                            |    109    2%  |             39  |       11  |
|  Bounce.lambda$benchmark$0(Random, int)                                                                                                                                                                                                |     69    1%  |             40  |        7  |
|  Bounce$$Lambda$10.0x00000008000c6000.apply(int)                                                                                                                                                                                       |     69    1%  |              0  |        7  |
|  Bounce$Ball.<init>(Random)                                                                                                                                                                                                            |     29    1%  |             19  |        3  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                                                                                                                |     28    1%  |              0  |        3  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes() InvokerBytecodeGenerator.java                                                                                                                                 |     28    1%  |              0  |        3  |
|  java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java                                                                                                                                                                       |     28    1%  |              0  |        3  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                                                                              |     26    1%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                                                                                     |     26    1%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                                                                             |     26    1%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                                                                                       |     26    1%  |              0  |        5  |
