Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  13,212   99%  |              0  |    1,352  |
|  Run.runBenchmark()                                                                                                                                                        |  13,205   99%  |          < 0.1  |    1,351  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  13,185   99%  |              0  |    1,348  |
|  Run.measure(Benchmark)                                                                                                                                                    |  13,185   99%  |              0  |    1,348  |
|  CD.benchmark(int)                                                                                                                                                         |  13,165   99%  |          < 0.1  |    1,345  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                                |  13,165   99%  |              0  |    1,345  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                               |  12,921   98%  |          < 0.1  |    1,319  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                      |  11,253   85%  |              9  |    1,145  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                           |  10,869   82%  |              0  |    1,107  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                          |   9,558   72%  |              3  |      971  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                                    |   9,554   72%  |              9  |      970  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                           |   9,544   72%  |              9  |      969  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                                |   9,470   72%  |          2,280  |      961  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                                   |   4,487   34%  |            939  |      461  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                           |   2,921   22%  |             28  |      297  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                          |   2,891   22%  |          2,891  |      295  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                            |   2,846   22%  |          1,991  |      289  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                                 |   1,628   12%  |            551  |      170  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                              |   1,289   10%  |            118  |      132  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                          |   1,289   10%  |              0  |      132  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                             |     975    7%  |             49  |       99  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                           |     925    7%  |            141  |       94  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                           |     786    6%  |             39  |       80  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                                |     783    6%  |            783  |       79  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                      |     746    6%  |            516  |       76  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                             |     535    4%  |            535  |       56  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                          |     488    4%  |            177  |       50  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                              |     395    3%  |             69  |       41  |
|  cd.CollisionDetector$$Lambda$21.0x00000008000c8678.apply(Object)                                                                                                          |     395    3%  |              0  |       41  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                                            |     331    3%  |            331  |       34  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                                    |     300    2%  |             10  |       31  |
|  cd.CollisionDetector$$Lambda$15.0x00000008000c7d38.apply(Object)                                                                                                          |     300    2%  |              0  |       31  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$5(Vector, RedBlackTree$Entry)                                                                                              |     260    2%  |            250  |       27  |
|  cd.CollisionDetector$$Lambda$20.0x00000008000c8450.apply(Object)                                                                                                          |     260    2%  |              0  |       27  |
|  cd.Simulator.simulate(double)                                                                                                                                             |     243    2%  |            145  |       26  |
|  cd.Motion.findIntersection(Motion)                                                                                                                                        |     217    2%  |             36  |       24  |
|  cd.Vector2D.minus(Vector2D)                                                                                                                                               |     210    2%  |            140  |       22  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                                            |     185    1%  |            185  |       19  |
|  cd.Vector3D.minus(Vector3D)                                                                                                                                               |     160    1%  |            109  |       16  |
