Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                              Method                                                              |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                          |  30,618   99%  |          < 0.1  |    3,072  |
|  Run.doRuns(Benchmark)                                                                                                           |  30,611   99%  |              0  |    3,071  |
|  Run.measure(Benchmark)                                                                                                          |  30,611   99%  |          < 0.1  |    3,071  |
|  Run.runBenchmark()                                                                                                              |  30,611   99%  |              0  |    3,071  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                               |  30,591   99%  |              0  |    3,069  |
|  Richards.benchmark()                                                                                                            |  30,407   99%  |          9,317  |    3,050  |
|  richards.Scheduler.start()                                                                                                      |  20,654   67%  |          < 0.1  |    2,073  |
|  richards.Scheduler.schedule()                                                                                                   |  20,106   66%  |            817  |    2,018  |
|  richards.TaskControlBlock.runTask()                                                                                             |  18,378   60%  |         10,346  |    1,844  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                        |   4,775   16%  |          1,042  |      478  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                     |   3,732   12%  |            455  |      372  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                |   2,165    7%  |            750  |      215  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                        |   1,906    6%  |          1,175  |      192  |
|  richards.RBObject.append(Packet, Packet)                                                                                        |   1,672    5%  |          1,007  |      168  |
|  richards.Scheduler.queuePacket(Packet)                                                                                          |   1,088    4%  |             58  |      109  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                        |     957    3%  |            371  |       97  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                     |     890    3%  |            890  |       91  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                    |     809    3%  |            809  |       81  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                      |     730    2%  |            423  |       72  |
|  richards.Packet.setLink(Packet)                                                                                                 |     694    2%  |            694  |       70  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                       |     586    2%  |            143  |       60  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                        |     537    2%  |            189  |       54  |
|  richards.Scheduler.<init>()                                                                                                     |     415    1%  |            415  |       41  |
|  richards.Scheduler.release(int)                                                                                                 |     412    1%  |              9  |       42  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                      |     348    1%  |            139  |       35  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                              |     339    1%  |             81  |       34  |
|  richards.Scheduler.findTask(int)                                                                                                |     335    1%  |            335  |       34  |
|  richards.Packet.<init>(Packet, int, int)                                                                                        |     289    1%  |            289  |       29  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                               |     289    1%  |              0  |       29  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                      |     208    1%  |            208  |       21  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                           |     119    0%  |            119  |       12  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                             |     119    0%  |              0  |       12  |
|  richards.Scheduler.createHandler(int, int, Packet, TaskState)                                                                   |     119    0%  |              0  |       12  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                |     109    0%  |            109  |       11  |
|  richards.TaskState.<init>()                                                                                                     |      89    0%  |             39  |        9  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                        |      60    0%  |              6  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                               |      54    0%  |          < 0.1  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                       |      54    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                 |      54    0%  |              0  |        5  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                    |      54    0%  |              0  |        5  |
|  richards.RBObject.<init>()                                                                                                      |      49    0%  |             49  |        5  |
|  richards.TaskState.createRunning()                                                                                              |      49    0%  |              0  |        5  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                      |      49    0%  |             49  |        5  |
|  richards.TaskState.createWaitingWithPacket()                                                                                    |      49    0%  |             49  |        5  |
