Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  8,266   99%  |              0  |      830  |
|  Run.runBenchmark()                                                                                                                                                   |  8,266   99%  |          < 0.1  |      830  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  8,238   99%  |              0  |      828  |
|  Run.measure(Benchmark)                                                                                                                                               |  8,238   99%  |          < 0.1  |      828  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  8,228   99%  |              9  |      827  |
|  Towers.benchmark()                                                                                                                                                   |  8,218   99%  |              9  |      826  |
|  Towers.moveDisks(int, int, int)                                                                                                                                      |  8,208   99%  |            935  |      825  |
|  Towers.moveTopDisk(int, int)                                                                                                                                         |  7,282   88%  |            426  |      731  |
|  Towers.pushDisk(Towers$TowersDisk, int)                                                                                                                              |  3,704   45%  |          2,692  |      377  |
|  Towers.popDiskFrom(int)                                                                                                                                              |  3,151   38%  |          2,676  |      311  |
|  Towers$TowersDisk.setNext(Towers$TowersDisk)                                                                                                                         |  1,368   16%  |          1,358  |      139  |
|  Towers$TowersDisk.getSize()                                                                                                                                          |    118    1%  |            118  |       11  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |     31    0%  |              0  |        2  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |     31    0%  |              0  |        2  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                     |     28    0%  |              0  |        6  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                    |     28    0%  |              0  |        6  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |     28    0%  |              0  |        6  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                                   |     28    0%  |              0  |        6  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                                       |     28    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |     28    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |     28    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |     28    0%  |              0  |        6  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |     28    0%  |              0  |        6  |
|  jdk.internal.loader.URLClassPath.getLoader(int) URLClassPath.java                                                                                                    |     28    0%  |              0  |        6  |
|  jdk.internal.loader.URLClassPath.getLoader(URL) URLClassPath.java                                                                                                    |     28    0%  |              0  |        6  |
