Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  12,896   99%  |              0  |    1,307  |
|  Run.runBenchmark()                                                                                                                                                   |  12,896   99%  |          < 0.1  |    1,307  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  12,887   99%  |              0  |    1,306  |
|  Run.measure(Benchmark)                                                                                                                                               |  12,887   99%  |              9  |    1,306  |
|  CD.benchmark(int)                                                                                                                                                    |  12,848   99%  |              0  |    1,302  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                           |  12,848   99%  |              0  |    1,302  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                          |  12,568   97%  |          < 0.1  |    1,273  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  11,060   85%  |              8  |    1,125  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                      |  10,689   83%  |          < 0.1  |    1,081  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                     |   9,534   74%  |              9  |      968  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                               |   9,524   74%  |              9  |      967  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                      |   9,514   73%  |             29  |      966  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                           |   9,484   73%  |          1,282  |      963  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                              |   4,149   32%  |            871  |      419  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                      |   3,792   29%  |             78  |      383  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                     |   2,898   22%  |          2,898  |      296  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                       |   2,614   20%  |          2,008  |      265  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                 |   1,656   13%  |            865  |      169  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                      |   1,656   13%  |              0  |      169  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                            |   1,436   11%  |            559  |      142  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                        |   1,346   10%  |             63  |      138  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                      |   1,283   10%  |            137  |      131  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                           |   1,145    9%  |          1,145  |      117  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                         |   1,058    8%  |            124  |      109  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                     |   1,058    8%  |              0  |      109  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                        |     483    4%  |            483  |       47  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                         |     459    4%  |             58  |       47  |
|  cd.CollisionDetector$$Lambda$21.0x00000008000c8678.apply(Object)                                                                                                     |     459    4%  |              0  |       47  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                     |     410    3%  |            169  |       38  |
|  cd.Motion.findIntersection(Motion)                                                                                                                                   |     349    3%  |            110  |       36  |
|  cd.Vector2D.plus(Vector2D)                                                                                                                                           |     308    2%  |            199  |       31  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                                       |     275    2%  |            275  |       26  |
|  cd.Simulator.simulate(double)                                                                                                                                        |     270    2%  |            171  |       28  |
|  cd.CollisionDetector$$Lambda$15.0x00000008000c7d38.apply(Object)                                                                                                     |     226    2%  |              9  |       23  |
|  cd.Vector3D.minus(Vector3D)                                                                                                                                          |     219    2%  |            139  |       22  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                               |     216    2%  |              0  |       22  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$5(Vector, RedBlackTree$Entry)                                                                                         |     206    2%  |            189  |       21  |
|  cd.CollisionDetector$$Lambda$20.0x00000008000c8450.apply(Object)                                                                                                     |     206    2%  |              0  |       21  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                                       |     190    1%  |            190  |       19  |
|  cd.Motion.delta()                                                                                                                                                    |     159    1%  |              0  |       16  |
|  som.Vector.append(Object)                                                                                                                                            |     158    1%  |            158  |       16  |
|  cd.Vector2D.<init>(double, double)                                                                                                                                   |     116    1%  |             88  |       12  |
|  som.Vector.<init>()                                                                                                                                                  |     100    1%  |              9  |       10  |
|  cd.Vector2D.minus(Vector2D)                                                                                                                                          |      97    1%  |             89  |       10  |
|  som.Vector.<init>(int)                                                                                                                                               |      90    1%  |             90  |        9  |
|  cd.Vector3D.<init>(double, double, double)                                                                                                                           |      89    1%  |             89  |        9  |
|  som.Vector.at(int)                                                                                                                                                   |      50    0%  |             50  |        5  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object, Object) Invokers$Holder                                                                  |      30    0%  |             20  |        3  |
|  cd.CallSign.compareTo(Object)                                                                                                                                        |      30    0%  |             20  |        3  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |      29    0%  |              0  |        3  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |      29    0%  |          < 0.1  |        3  |
|  Run.printResult(long)                                                                                                                                                |      29    0%  |              0  |        3  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object, Object) DirectMethodHandle$Holder                                                        |      29    0%  |             19  |        2  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object) Invokers$Holder                                                                          |      29    0%  |              0  |        2  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                     |      28    0%  |              0  |        5  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                    |      28    0%  |              0  |        5  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      28    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      28    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |      28    0%  |              0  |        5  |
