Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                                            Method                                                                                                            |   Time (ms)   |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                                      |  6,217   99%  |              0  |      640  |
|  Run.runBenchmark()                                                                                                                                                                                                          |  6,217   99%  |          < 0.1  |      639  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                                       |  6,185   99%  |              0  |      632  |
|  Run.measure(Benchmark)                                                                                                                                                                                                      |  6,185   99%  |              0  |      632  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                                           |  6,147   99%  |              9  |      629  |
|  Queens.benchmark()                                                                                                                                                                                                          |  6,137   98%  |              0  |      628  |
|  Queens.queens()                                                                                                                                                                                                             |  6,137   98%  |             70  |      628  |
|  Queens.placeQueen(int)                                                                                                                                                                                                      |  6,032   97%  |            825  |      617  |
|  Queens.getRowColumn(int, int)                                                                                                                                                                                               |  3,797   61%  |          3,797  |      391  |
|  Queens.setRowColumn(int, int, boolean)                                                                                                                                                                                      |  1,408   23%  |          1,408  |      142  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                                                                              |     54    1%  |              0  |        7  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                                                                           |     54    1%  |              0  |        7  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                                                                       |     54    1%  |              0  |        7  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                                                                           |     54    1%  |              0  |        7  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                                                                     |     54    1%  |              0  |        7  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                                                                           |     54    1%  |              0  |        7  |
