Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  45,898   99%  |              0  |    4,622  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  45,898   99%  |              0  |    4,622  |
|  Run.measure(Benchmark)                                                                                                                                               |  45,898   99%  |          < 0.1  |    4,622  |
|  Run.runBenchmark()                                                                                                                                                   |  45,898   99%  |              0  |    4,622  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  45,868   99%  |              0  |    4,619  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  45,868   99%  |          < 0.1  |    4,618  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,492   66%  |          1,462  |    3,069  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,608   60%  |              0  |    2,785  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  27,469   60%  |          4,534  |    2,771  |
|  som.Set.add(Object)                                                                                                                                                  |  18,599   40%  |          < 0.1  |    1,868  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,241   40%  |             44  |    1,832  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,197   40%  |          1,152  |    1,828  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,146   39%  |              9  |    1,822  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,840   39%  |          < 0.1  |    1,792  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  17,658   38%  |            230  |    1,773  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,524   38%  |            146  |    1,760  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,427   38%  |             79  |    1,750  |
