Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                             Method                                                                                             |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                        |  12,893   99%  |              0  |    1,281  |
|  Run.runBenchmark()                                                                                                                                                                            |  12,893   99%  |              0  |    1,281  |
|  Run.doRuns(Benchmark)                                                                                                                                                                         |  12,862   99%  |              0  |    1,280  |
|  Run.measure(Benchmark)                                                                                                                                                                        |  12,862   99%  |          < 0.1  |    1,280  |
|  CD.benchmark(int)                                                                                                                                                                             |  12,800   99%  |          < 0.1  |    1,272  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                                                    |  12,800   99%  |              0  |    1,272  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                                                   |  12,649   98%  |              9  |    1,255  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                          |  11,142   86%  |             22  |    1,104  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                                               |  10,355   80%  |              0  |    1,026  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                                               |   9,209   71%  |              0  |      912  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                                                        |   9,209   71%  |              0  |      912  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                                              |   9,209   71%  |              0  |      912  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                                                    |   9,176   71%  |          1,033  |      909  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                                                       |   4,036   31%  |            893  |      414  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                                               |   3,980   31%  |             49  |      392  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                                              |   3,015   23%  |          3,015  |      289  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                                                |   2,457   19%  |          1,738  |      249  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                                               |   1,966   15%  |              9  |      189  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                                          |   1,956   15%  |          1,221  |      188  |
