Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  13,264   99%  |          < 0.1  |    1,339  |
|  Run.runBenchmark()                                                                                                                                                   |  13,248   99%  |              0  |    1,338  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  13,243   99%  |              0  |    1,337  |
|  Run.measure(Benchmark)                                                                                                                                               |  13,243   99%  |          < 0.1  |    1,337  |
|  CD.benchmark(int)                                                                                                                                                    |  13,233   99%  |              9  |    1,336  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                           |  13,233   99%  |              0  |    1,336  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                          |  12,908   97%  |              9  |    1,302  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  11,360   86%  |             47  |    1,146  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                      |  10,759   81%  |          < 0.1  |    1,085  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                      |   9,643   73%  |             19  |      972  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                               |   9,643   73%  |              0  |      972  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                     |   9,643   73%  |              0  |      972  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                           |   9,584   72%  |          1,162  |      966  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                              |   4,783   36%  |            942  |      490  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                      |   4,211   32%  |             57  |      426  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                       |   2,955   22%  |          2,070  |      304  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                     |   2,908   22%  |          2,908  |      292  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                 |   1,601   12%  |            978  |      160  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                      |   1,601   12%  |              0  |      160  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                            |   1,470   11%  |            611  |      148  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                        |   1,388   10%  |             69  |      141  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                      |   1,318   10%  |            166  |      134  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                         |   1,297   10%  |            236  |      134  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                     |   1,297   10%  |              0  |      134  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                           |   1,152    9%  |          1,152  |      117  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                        |     676    5%  |            676  |       70  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                     |     418    3%  |            127  |       43  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                         |     381    3%  |             59  |       37  |
