Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  45,726   99%  |              0  |    4,622  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  45,726   99%  |              0  |    4,622  |
|  Run.measure(Benchmark)                                                                                                                                               |  45,726   99%  |          < 0.1  |    4,622  |
|  Run.runBenchmark()                                                                                                                                                   |  45,726   99%  |              0  |    4,622  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  45,677   99%  |              0  |    4,617  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  45,677   99%  |             10  |    4,617  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,237   66%  |          1,212  |    3,049  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,186   59%  |             15  |    2,765  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  27,054   59%  |          5,327  |    2,751  |
|  som.Set.add(Object)                                                                                                                                                  |  18,428   40%  |            0.9  |    1,855  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,386   40%  |          < 0.1  |    1,842  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,094   39%  |             85  |    1,819  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,008   39%  |          1,021  |    1,810  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  17,838   39%  |            408  |    1,786  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,724   39%  |              1  |    1,780  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,564   38%  |            187  |    1,763  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,430   38%  |             39  |    1,750  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,376   38%  |              0  |    1,744  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  16,987   37%  |         16,987  |    1,705  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  16,987   37%  |              0  |    1,705  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,484   18%  |              0  |      876  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   4,981   11%  |            191  |      508  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   4,789   10%  |            128  |      488  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   4,647   10%  |             40  |      470  |
|  havlak.HavlakLoopFinder$$Lambda$16.0x00000008000c5c70.apply(Object)                                                                                                  |   4,075    9%  |             86  |      416  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   3,989    9%  |          3,299  |      407  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,506    8%  |              0  |      357  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   3,002    7%  |              0  |      306  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                  |   2,998    7%  |             85  |      305  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   2,913    6%  |          2,126  |      296  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   2,892    6%  |          2,559  |      294  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   2,286    5%  |            667  |      235  |
|  som.Vector.append(Object)                                                                                                                                            |   1,845    4%  |          1,625  |      185  |
|  som.Vector.<init>(int)                                                                                                                                               |   1,571    3%  |          1,542  |      163  |
|  som.Vector.<init>()                                                                                                                                                  |   1,517    3%  |            187  |      155  |
|  havlak.HavlakLoopFinder$$Lambda$14.0x00000008000c5a48.apply(Object)                                                                                                  |   1,489    3%  |             19  |      149  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                            |   1,469    3%  |            657  |      147  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   1,364    3%  |              0  |      141  |
|  havlak.HavlakLoopFinder$$Lambda$25.0x00000008000cd118.apply(Object)                                                                                                  |   1,314    3%  |            229  |      136  |
|  som.Set.<init>()                                                                                                                                                     |   1,309    3%  |             19  |      135  |
|  som.Set.<init>(int)                                                                                                                                                  |   1,289    3%  |          1,018  |      133  |
|  havlak.HavlakLoopFinder$$Lambda$19.0x00000008000cc428.apply(Object)                                                                                                  |   1,186    3%  |            881  |      122  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   1,155    3%  |             50  |      118  |
|  havlak.HavlakLoopFinder.lambda$setLoopAttributes$5(int, SimpleLoop, UnionFindNode)                                                                                   |   1,084    2%  |            186  |      112  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   1,073    2%  |            183  |      106  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,024    2%  |            228  |      105  |
|  som.Vector.removeAll()                                                                                                                                               |     991    2%  |            991  |       99  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |     931    2%  |            453  |       95  |
|  som.IdentitySet.<init>()                                                                                                                                             |     638    1%  |             79  |       66  |
|  som.Dictionary.resize()                                                                                                                                              |     562    1%  |             96  |       57  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |     507    1%  |              9  |       52  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevelRec$1(int, SimpleLoop, SimpleLoop)                                                                             |     507    1%  |              9  |       52  |
|  havlak.LoopStructureGraph$$Lambda$88.0x00000008000cd568.apply(Object)                                                                                                |     507    1%  |            130  |       52  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                  |     478    1%  |            143  |       50  |
|  som.Set.contains(Object)                                                                                                                                             |     477    1%  |              1  |       51  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |     466    1%  |            456  |       47  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |     399    1%  |              3  |       43  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                                |     334    1%  |            246  |       37  |
|  havlak.HavlakLoopFinder.lambda$stepD$6(int, Vector, Integer)                                                                                                         |     305    1%  |              9  |       32  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |     220    0%  |            220  |       22  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                            |     211    0%  |            211  |       22  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |     159    0%  |             81  |       17  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |     155    0%  |             68  |       13  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |     152    0%  |             74  |       15  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, int, Object) Invokers$Holder                                                                             |     143    0%  |              0  |       15  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c8c00.newInvokeSpecial(Object, Object, int) LambdaForm$DMH                                                              |     143    0%  |            141  |       15  |
|  som.Vector.at(int)                                                                                                                                                   |     127    0%  |            127  |       14  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |     106    0%  |              0  |       11  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                 |     100    0%  |             31  |       16  |
