Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                        Method                                                                                        |   Time (ms)   |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                              |  8,939   99%  |              0  |      895  |
|  Run.runBenchmark()                                                                                                                                                                  |  8,939   99%  |              0  |      895  |
|  Run.doRuns(Benchmark)                                                                                                                                                               |  8,911   99%  |              0  |      894  |
|  Run.measure(Benchmark)                                                                                                                                                              |  8,911   99%  |          < 0.1  |      894  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                   |  8,882   99%  |              0  |      890  |
|  Permute.benchmark()                                                                                                                                                                 |  8,882   99%  |             49  |      890  |
|  Permute.permute(int)                                                                                                                                                                |  8,842   99%  |          4,938  |      886  |
|  Permute.swap(int, int)                                                                                                                                                              |  3,903   44%  |          3,903  |      389  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                                    |     28    0%  |              0  |        4  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                                   |     28    0%  |              0  |        4  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                            |     28    0%  |              0  |        4  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                                                  |     28    0%  |              0  |        4  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                                                      |     28    0%  |              0  |        4  |
|  java.util.jar.JarFile.<init>(File, boolean, int, Runtime$Version) JarFile.java                                                                                                      |     28    0%  |              0  |        3  |
|  java.util.zip.ZipFile.<init>(File, int) ZipFile.java                                                                                                                                |     28    0%  |              0  |        3  |
|  java.util.zip.ZipFile.<init>(File, int, Charset) ZipFile.java                                                                                                                       |     28    0%  |              0  |        3  |
