Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                     Method                                                                                      |   Time (ms)    |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                         |  17,424   99%  |              0  |    1,746  |
|  Run.runBenchmark()                                                                                                                                                             |  17,424   99%  |              0  |    1,746  |
|  Run.doRuns(Benchmark)                                                                                                                                                          |  17,397   99%  |              0  |    1,744  |
|  Run.measure(Benchmark)                                                                                                                                                         |  17,397   99%  |          < 0.1  |    1,744  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                              |  17,358   99%  |              0  |    1,740  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                                     |  17,358   99%  |          7,144  |    1,740  |
|  Storage.benchmark()                                                                                                                                                            |  17,358   99%  |              0  |    1,740  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                                            |  17,358   99%  |          6,996  |    1,740  |
|  Storage$$Lambda$7.0x00000008000c2a90.apply(int)                                                                                                                                |  17,348   99%  |            116  |    1,739  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                                              |  17,318   99%  |            375  |    1,736  |
|  som.Random.next()                                                                                                                                                              |   2,384   14%  |          2,384  |      238  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                                |     341    2%  |            233  |       34  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                                |     341    2%  |              0  |       34  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                           |      97    1%  |             97  |       10  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                           |      39    0%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                           |      39    0%  |          < 0.1  |        4  |
|  Run.printResult(long)                                                                                                                                                          |      39    0%  |              0  |        4  |
