Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  4,021   99%  |              0  |      399  |
|  Run.runBenchmark()                                                                                                                                 |  4,021   99%  |          < 0.1  |      399  |
|  Run.doRuns(Benchmark)                                                                                                                              |  4,015   99%  |              0  |      398  |
|  Run.measure(Benchmark)                                                                                                                             |  4,015   99%  |              0  |      398  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                  |  3,975   99%  |              0  |      394  |
|  som.Vector.forEach(ForEachInterface)                                                                                                               |  2,496   62%  |          1,559  |      253  |
|  deltablue.Planner.chainTest(int)                                                                                                                   |  2,221   55%  |              2  |      222  |
|  deltablue.Planner.projectionTest(int)                                                                                                              |  1,706   42%  |             51  |      171  |
|  deltablue.Plan.execute()                                                                                                                           |  1,652   41%  |              0  |      167  |
|  deltablue.Planner.change(Variable, int)                                                                                                            |  1,273   32%  |          < 0.1  |      131  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                 |  1,148   28%  |            307  |      115  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                               |  1,148   28%  |              0  |      115  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                |    971   24%  |              0  |       98  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                  |    717   18%  |          < 0.1  |       72  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                            |    700   17%  |          < 0.1  |       71  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                            |    693   17%  |            294  |       69  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                            |    640   16%  |              0  |       65  |
|  deltablue.Plan$$Lambda$27.0x00000008000ccd88.apply(Object)                                                                                         |    519   13%  |            117  |       52  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                |    401   10%  |             81  |       40  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                   |    375    9%  |              0  |       38  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                    |    371    9%  |          < 0.1  |       39  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                   |    341    8%  |              0  |       34  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                 |    253    6%  |              0  |       25  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                      |    242    6%  |              0  |       25  |
|  som.Vector.<init>(int)                                                                                                                             |    232    6%  |            232  |       24  |
|  deltablue.Planner.lambda$incrementalRemove$0(AbstractConstraint)                                                                                   |    218    5%  |              0  |       21  |
|  deltablue.Planner$$Lambda$50.0x00000008000cdae0.apply(Object)                                                                                      |    218    5%  |              0  |       21  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                               |    215    5%  |              0  |       20  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                     |    213    5%  |              1  |       22  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                 |    205    5%  |              5  |       19  |
|  deltablue.EqualityConstraint.execute()                                                                                                             |    169    4%  |            159  |       17  |
|  deltablue.Variable.<init>()                                                                                                                        |    165    4%  |             19  |       17  |
|  deltablue.ScaleConstraint.<init>(Variable, Variable, Variable, Variable, Strength$Sym, Planner)                                                    |    164    4%  |              0  |       16  |
|  deltablue.Planner.lambda$chainTest$7(int)                                                                                                          |    155    4%  |              0  |       16  |
|  deltablue.Planner$$Lambda$12.0x00000008000c66a0.apply(int)                                                                                         |    155    4%  |              0  |       16  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                         |    155    4%  |              0  |       16  |
|  deltablue.ScaleConstraint.execute()                                                                                                                |    151    4%  |            141  |       15  |
|  deltablue.AbstractConstraint.<init>(Strength$Sym)                                                                                                  |    121    3%  |             51  |       11  |
|  deltablue.BinaryConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                       |    112    3%  |              0  |       10  |
