Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                             Method                                                                                             |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                        |  13,902   99%  |          < 0.1  |    1,396  |
|  Run.runBenchmark()                                                                                                                                                                            |  13,881   99%  |          < 0.1  |    1,395  |
|  Run.doRuns(Benchmark)                                                                                                                                                                         |  13,861   99%  |              0  |    1,392  |
|  Run.measure(Benchmark)                                                                                                                                                                        |  13,861   99%  |              0  |    1,392  |
|  CD.benchmark(int)                                                                                                                                                                             |  13,842   99%  |          < 0.1  |    1,390  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                                                    |  13,842   99%  |              0  |    1,390  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                                                   |  13,557   97%  |          < 0.1  |    1,364  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                          |  11,972   86%  |             19  |    1,200  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                                               |  11,236   80%  |              2  |    1,129  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                                               |  10,084   72%  |              3  |    1,009  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                                                        |  10,084   72%  |              0  |    1,009  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                                              |  10,084   72%  |              0  |    1,009  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                                                    |  10,040   72%  |          1,085  |    1,004  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                                                       |   4,800   34%  |            829  |      484  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                                               |   4,357   31%  |             29  |      435  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                                              |   3,217   23%  |          3,217  |      320  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                                                |   3,070   22%  |          2,294  |      310  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                                               |   1,916   14%  |             29  |      190  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                                          |   1,886   14%  |          1,216  |      187  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                                                  |   1,560   11%  |            263  |      158  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                                              |   1,560   11%  |              0  |      158  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                                                     |   1,463   10%  |            558  |      151  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                                                 |   1,344   10%  |             48  |      135  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                                               |   1,296    9%  |             95  |      130  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                                                    |   1,201    9%  |          1,201  |      120  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                                                 |     614    4%  |            614  |       61  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                                              |     467    3%  |            146  |       48  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                                                                |     351    3%  |            351  |       36  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                                                  |     317    2%  |             81  |       32  |
|  cd.CollisionDetector$$Lambda$21.0x00000008000c8678.apply(Object)                                                                                                                              |     307    2%  |              0  |       31  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                                                                |     294    2%  |            294  |       31  |
|  cd.Simulator.simulate(double)                                                                                                                                                                 |     274    2%  |            246  |       25  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                                                        |     244    2%  |              0  |       25  |
|  cd.CollisionDetector$$Lambda$15.0x00000008000c7d38.apply(Object)                                                                                                                              |     244    2%  |              0  |       25  |
|  cd.Vector2D.plus(Vector2D)                                                                                                                                                                    |     214    2%  |            137  |       22  |
|  cd.Motion.findIntersection(Motion)                                                                                                                                                            |     176    1%  |             39  |       18  |
