Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                   Method                                                                    |   Time (ms)    |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                     |  27,534   99%  |              0  |    2,756  |
|  Run.doRuns(Benchmark)                                                                                                                      |  27,534   99%  |              0  |    2,756  |
|  Run.measure(Benchmark)                                                                                                                     |  27,534   99%  |          < 0.1  |    2,756  |
|  Run.runBenchmark()                                                                                                                         |  27,534   99%  |              0  |    2,756  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                          |  27,514   99%  |              0  |    2,754  |
|  Richards.benchmark()                                                                                                                       |  27,454   99%  |          7,712  |    2,748  |
|  richards.Scheduler.start()                                                                                                                 |  19,406   70%  |          < 0.1  |    1,943  |
|  richards.Scheduler.schedule()                                                                                                              |  18,907   69%  |            785  |    1,892  |
|  richards.TaskControlBlock.runTask()                                                                                                        |  17,246   63%  |         10,252  |    1,725  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7978.apply(Packet, RBObject)                                                                   |   3,635   13%  |            899  |      362  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                |   2,736   10%  |            349  |      272  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7ba0.apply(Packet, RBObject)                                                                   |   1,983    7%  |          1,121  |      199  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                           |   1,465    5%  |            446  |      145  |
|  richards.RBObject.append(Packet, Packet)                                                                                                   |   1,153    4%  |            858  |      115  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                     |     998    4%  |             69  |      100  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                 |     861    3%  |            360  |       87  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                |     854    3%  |            854  |       86  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7528.apply(Packet, RBObject)                                                                   |     829    3%  |            297  |       84  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                               |     678    2%  |            678  |       68  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7750.apply(Packet, RBObject)                                                                   |     566    2%  |            248  |       57  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                  |     531    2%  |            192  |       55  |
|  richards.Scheduler.findTask(int)                                                                                                           |     370    1%  |            370  |       37  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                   |     362    1%  |            362  |       37  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                          |     362    1%  |              0  |       37  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                 |     318    1%  |            108  |       32  |
|  richards.Scheduler.<init>()                                                                                                                |     310    1%  |            310  |       31  |
|  richards.Packet.setLink(Packet)                                                                                                            |     294    1%  |            294  |       30  |
|  richards.Scheduler.release(int)                                                                                                            |     289    1%  |             19  |       29  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                         |     242    1%  |            107  |       24  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                 |     177    1%  |            177  |       18  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                           |     134    0%  |            134  |       14  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                 |     129    0%  |            129  |       13  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                   |      61    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                          |      61    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                  |      61    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                            |      61    0%  |              0  |        5  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                               |      61    0%  |              0  |        5  |
|  richards.Scheduler.createIdler(int, int, Packet, TaskState)                                                                                |      59    0%  |          < 0.1  |        6  |
|  richards.TaskState.createWaitingWithPacket()                                                                                               |      49    0%  |             49  |        5  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                |      49    0%  |             49  |        5  |
|  richards.Scheduler.createTask(int, int, Packet, TaskState, ProcessFunction, RBObject)                                                      |      49    0%  |             39  |        5  |
|  richards.WorkerTaskDataRecord.getCount()                                                                                                   |      39    0%  |             39  |        4  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                           |      35    0%  |              0  |        4  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                          |      35    0%  |              0  |        4  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                         |      35    0%  |              0  |        3  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java             |      35    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getLoader(int) URLClassPath.java                                                                          |      35    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath.getLoader(URL) URLClassPath.java                                                                          |      35    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getResource(String, boolean) URLClassPath.java                                                            |      35    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                 |      35    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                 |      35    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader.<init>(URL, URLStreamHandler, HashMap, AccessControlContext) URLClassPath.java                  |      35    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader.ensureOpen() URLClassPath.java                                                                  |      35    0%  |              0  |        3  |
