Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  13,081   99%  |              0  |    1,311  |
|  Run.runBenchmark()                                                                                                                                                   |  13,081   99%  |          < 0.1  |    1,311  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  13,070   99%  |              0  |    1,310  |
|  Run.measure(Benchmark)                                                                                                                                               |  13,070   99%  |          < 0.1  |    1,310  |
|  CD.benchmark(int)                                                                                                                                                    |  13,050   99%  |              0  |    1,308  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                           |  13,040   99%  |              0  |    1,307  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                          |  12,879   98%  |              9  |    1,291  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  11,141   85%  |             29  |    1,114  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                      |  10,791   82%  |          < 0.1  |    1,086  |
|  cd.CollisionDetector$$Lambda$19.0x00000008000c8228.apply(Object)                                                                                                     |   9,441   72%  |             29  |      948  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                               |   9,411   72%  |             14  |      945  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                      |   9,396   72%  |          < 0.1  |      944  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                           |   9,386   72%  |            918  |      943  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                              |   4,285   33%  |            847  |      423  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                      |   3,876   30%  |             77  |      388  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                     |   3,123   24%  |          3,123  |      314  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                       |   2,795   21%  |          2,069  |      270  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                      |   1,760   13%  |             19  |      176  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                 |   1,740   13%  |            934  |      174  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                            |   1,678   13%  |            602  |      171  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                        |   1,462   11%  |             97  |      141  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                      |   1,364   10%  |            126  |      132  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                           |   1,237    9%  |          1,237  |      120  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                         |   1,189    9%  |            130  |      115  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                     |   1,189    9%  |              0  |      115  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                     |     583    4%  |            220  |       61  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                         |     490    4%  |            119  |       49  |
|  cd.CollisionDetector$$Lambda$21.0x00000008000c8678.apply(Object)                                                                                                     |     490    4%  |              0  |       49  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                        |     476    4%  |            476  |       48  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                                       |     442    3%  |            442  |       47  |
|  cd.Motion.findIntersection(Motion)                                                                                                                                   |     319    2%  |             69  |       32  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                               |     250    2%  |              0  |       25  |
|  cd.CollisionDetector$$Lambda$17.0x00000008000c7d38.apply(Object)                                                                                                     |     250    2%  |              0  |       25  |
|  cd.Vector3D.minus(Vector3D)                                                                                                                                          |     240    2%  |            171  |       24  |
|  cd.Vector2D.plus(Vector2D)                                                                                                                                           |     217    2%  |             97  |       23  |
|  cd.Motion.delta()                                                                                                                                                    |     181    1%  |              0  |       18  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                                       |     165    1%  |            165  |       18  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$5(Vector, RedBlackTree$Entry)                                                                                         |     162    1%  |            152  |       16  |
|  cd.CollisionDetector$$Lambda$20.0x00000008000c8450.apply(Object)                                                                                                     |     162    1%  |              0  |       16  |
|  cd.Vector2D.minus(Vector2D)                                                                                                                                          |     151    1%  |            131  |       14  |
|  cd.Simulator.simulate(double)                                                                                                                                        |     150    1%  |            109  |       15  |
|  cd.Vector2D.<init>(double, double)                                                                                                                                   |     139    1%  |            129  |       14  |
|  som.Vector.append(Object)                                                                                                                                            |     102    1%  |             93  |       11  |
|  som.Vector.<init>(int)                                                                                                                                               |      73    1%  |             73  |        8  |
|  som.Vector.<init>()                                                                                                                                                  |      73    1%  |              0  |        8  |
|  cd.Vector3D.<init>(double, double, double)                                                                                                                           |      69    1%  |             59  |        7  |
|  som.Vector.at(int)                                                                                                                                                   |      50    0%  |             50  |        5  |
|  cd.CallSign.compareTo(Object)                                                                                                                                        |      49    0%  |              9  |        5  |
|  cd.CallSign.compareTo(CallSign)                                                                                                                                      |      39    0%  |             39  |        4  |
|  java.lang.ClassLoader.defineClass(String, byte[], int, int, ProtectionDomain) ClassLoader.java                                                                       |      37    0%  |              0  |        1  |
|  java.lang.ClassLoader.defineClass1(ClassLoader, String, byte[], int, int, ProtectionDomain, String) ClassLoader.java (native)                                        |      37    0%  |             37  |        1  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      37    0%  |              0  |        2  |
|  java.security.SecureClassLoader.defineClass(String, byte[], int, int, CodeSource) SecureClassLoader.java                                                             |      37    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.defineClass(String, Resource) BuiltinClassLoader.java                                                                         |      37    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      37    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |      37    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |      37    0%  |              0  |        2  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |      37    0%  |              0  |        2  |
|  Run.printResult(long)                                                                                                                                                |      29    0%  |          < 0.1  |        3  |
|  java.lang.Object.<init>() Object.java                                                                                                                                |      29    0%  |             29  |        3  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                          |      25    0%  |          < 0.1  |        5  |
|  cd.RedBlackTree$Node.<init>(Object, Object)                                                                                                                          |      20    0%  |             20  |        2  |
