Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  5,275   99%  |          < 0.1  |      540  |
|  Run.runBenchmark()                                                                                                                                                   |  5,256   99%  |          < 0.1  |      539  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  5,234   99%  |              0  |      536  |
|  Run.measure(Benchmark)                                                                                                                                               |  5,234   99%  |              9  |      536  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  5,176   98%  |          < 0.1  |      530  |
|  Bounce.benchmark()                                                                                                                                                   |  5,172   98%  |          3,412  |      529  |
|  Bounce$Ball.bounce()                                                                                                                                                 |  1,653   31%  |          1,653  |      168  |
|  Bounce.lambda$benchmark$0(Random, int)                                                                                                                               |     85    2%  |             25  |        9  |
|  Bounce$$Lambda$12.0x00000008000c6000.apply(int)                                                                                                                      |     85    2%  |              0  |        9  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                           |     85    2%  |              0  |        9  |
|  Bounce$Ball.<init>(Random)                                                                                                                                           |     59    1%  |             49  |        6  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |     51    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |     51    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |     51    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |     51    1%  |              0  |        4  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |     51    1%  |              0  |        4  |
|  com.yourkit.probes.Table.createRow(int) a                                                                                                                            |     49    1%  |              0  |        4  |
|  com.yourkit.probes.Table.createRow() a                                                                                                                               |     49    1%  |             49  |        4  |
|  Run.printResult(long)                                                                                                                                                |     47    1%  |          < 0.1  |        5  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                       |     39    1%  |              0  |        4  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                 |     39    1%  |              0  |        4  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                               |     39    1%  |              0  |        4  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                     |     39    1%  |              0  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |     39    1%  |              0  |        4  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                         |     39    1%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |     39    1%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                            |     39    1%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                                        |     39    1%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                                             |     39    1%  |              0  |        4  |
|  com.yourkit.probes.builtin.Files.writeOnEnter(FileOutputStream, int) a                                                                                               |     30    1%  |              0  |        3  |
|  com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                                            |     30    1%  |              0  |        3  |
|  jdk.internal.loader.BuiltinClassLoader.defineClass(String, Resource) BuiltinClassLoader.java                                                                         |     30    1%  |              0  |        2  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                       |     29    1%  |              0  |        4  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                    |     29    1%  |              0  |        4  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                |     29    1%  |              0  |        4  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                    |     29    1%  |              0  |        4  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                              |     29    1%  |              0  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                    |     29    1%  |              0  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                            |     29    1%  |              0  |        4  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                                 |     29    1%  |              0  |        4  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                    |     29    1%  |              0  |        4  |
|  com.yourkit.probes.builtin.Files$RandomAccessFile_open_Probe.onEnter() a                                                                                             |     20    0%  |             20  |        1  |
|  java.io.RandomAccessFile.<init>(File, String) RandomAccessFile.java                                                                                                  |     20    0%  |              0  |        1  |
|  java.io.RandomAccessFile.<init>(File, String, boolean) RandomAccessFile.java                                                                                         |     20    0%  |              0  |        1  |
