Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  27,732   99%  |              0  |    2,782  |
|  Run.runBenchmark()                                                                                                                                                   |  27,732   99%  |          < 0.1  |    2,782  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  27,714   99%  |              0  |    2,781  |
|  Run.measure(Benchmark)                                                                                                                                               |  27,714   99%  |              0  |    2,781  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  27,684   99%  |          < 0.1  |    2,778  |
|  Richards.benchmark()                                                                                                                                                 |  27,584   99%  |          7,954  |    2,768  |
|  richards.Scheduler.start()                                                                                                                                           |  19,261   69%  |          < 0.1  |    1,933  |
|  richards.Scheduler.schedule()                                                                                                                                        |  18,853   68%  |            919  |    1,892  |
|  richards.TaskControlBlock.runTask()                                                                                                                                  |  17,067   61%  |         10,568  |    1,714  |
|  richards.Scheduler$$Lambda$16.0x00000008000c7970.apply(Packet, RBObject)                                                                                             |   3,276   12%  |            970  |      331  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                                          |   2,305    8%  |            280  |      234  |
|  richards.Scheduler$$Lambda$17.0x00000008000c7b98.apply(Packet, RBObject)                                                                                             |   1,736    6%  |            945  |      175  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                     |   1,526    5%  |            506  |      156  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                             |   1,109    4%  |            774  |      113  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                                             |     989    4%  |            377  |       96  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                          |     867    3%  |            867  |       89  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                               |     792    3%  |            109  |       80  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                                           |     791    3%  |            304  |       80  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                                            |     611    2%  |            160  |       60  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7748.apply(Packet, RBObject)                                                                                             |     552    2%  |            139  |       56  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                         |     443    2%  |            443  |       45  |
|  richards.Packet.setLink(Packet)                                                                                                                                      |     425    2%  |            425  |       43  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                                           |     412    1%  |            109  |       42  |
|  richards.Scheduler.<init>()                                                                                                                                          |     377    1%  |            369  |       38  |
|  richards.Scheduler.release(int)                                                                                                                                      |     371    1%  |             29  |       36  |
|  richards.Scheduler.findTask(int)                                                                                                                                     |     254    1%  |            254  |       25  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                                             |     229    1%  |            229  |       23  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                                    |     229    1%  |              0  |       23  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                                           |     176    1%  |            176  |       17  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                                           |     157    1%  |            157  |       16  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                                     |     139    1%  |            139  |       14  |
|  richards.TaskState.createWaitingWithPacket()                                                                                                                         |     110    0%  |            110  |       11  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                   |      99    0%  |              9  |       10  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                                          |      79    0%  |             79  |        8  |
|  richards.TaskControlBlock.getPriority()                                                                                                                              |      59    0%  |             59  |        6  |
|  richards.Scheduler.createIdler(int, int, Packet, TaskState)                                                                                                          |      46    0%  |          < 0.1  |        5  |
|  richards.Scheduler.createTask(int, int, Packet, TaskState, ProcessFunction, RBObject)                                                                                |      39    0%  |             19  |        4  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                     |      36    0%  |              0  |        8  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                    |      36    0%  |              0  |        8  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      36    0%  |              0  |        8  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                                   |      36    0%  |              0  |        8  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                                       |      36    0%  |              0  |        8  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      36    0%  |              0  |        8  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |      36    0%  |              0  |        8  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |      36    0%  |              0  |        8  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |      36    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath.getLoader(int) URLClassPath.java                                                                                                    |      36    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath.getLoader(URL) URLClassPath.java                                                                                                    |      36    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath.getResource(String, boolean) URLClassPath.java                                                                                      |      36    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                           |      36    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                           |      36    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath$JarLoader.<init>(URL, URLStreamHandler, HashMap, AccessControlContext) URLClassPath.java                                            |      36    0%  |              0  |        7  |
|  jdk.internal.loader.URLClassPath$JarLoader.ensureOpen() URLClassPath.java                                                                                            |      36    0%  |              0  |        7  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                                 |      36    0%  |              0  |        7  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                                 |      36    0%  |              0  |        7  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                               |      36    0%  |              0  |        8  |
|  sun.launcher.LauncherHelper.loadMainClass(int, String) LauncherHelper.java                                                                                           |      36    0%  |              0  |        8  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |      29    0%  |              0  |        3  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |      29    0%  |              0  |        3  |
|  Run.printResult(long)                                                                                                                                                |      29    0%  |              0  |        3  |
|  richards.WorkerTaskDataRecord.getCount()                                                                                                                             |      29    0%  |             29  |        3  |
|  java.util.jar.JarFile.<init>(File, boolean, int, Runtime$Version) JarFile.java                                                                                       |      29    0%  |              0  |        6  |
|  java.util.zip.ZipFile.<init>(File, int) ZipFile.java                                                                                                                 |      29    0%  |              0  |        6  |
|  java.util.zip.ZipFile.<init>(File, int, Charset) ZipFile.java                                                                                                        |      29    0%  |          < 0.1  |        6  |
|  jdk.internal.loader.URLClassPath$JarLoader.getJarFile(URL) URLClassPath.java                                                                                         |      29    0%  |              0  |        6  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                  |      26    0%  |              9  |        3  |
|  java.util.zip.ZipFile$CleanableResource.<init>(ZipFile, ZipCoder, File, int) ZipFile.java                                                                            |      25    0%  |              0  |        5  |
|  java.util.zip.ZipFile$Source.get(File, boolean, ZipCoder) ZipFile.java                                                                                               |      25    0%  |          < 0.1  |        5  |
|  richards.TaskState.packetPending()                                                                                                                                   |      21    0%  |             21  |        1  |
|  richards.TaskControlBlock.<init>(TaskControlBlock, int, int, Packet, TaskState, ProcessFunction, RBObject)                                                           |      19    0%  |              0  |        2  |
|  richards.TaskState.<init>()                                                                                                                                          |      19    0%  |             19  |        2  |
|  com.yourkit.probes.builtin.Files.writeOnEnter(FileOutputStream, int) a                                                                                               |      19    0%  |              0  |        2  |
|  com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                                            |      19    0%  |              0  |        2  |
