Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  45,715   99%  |              0  |    4,633  |
|  Run.runBenchmark()                                                                                                                                                   |  45,715   99%  |          < 0.1  |    4,633  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  45,688   99%  |              0  |    4,631  |
|  Run.measure(Benchmark)                                                                                                                                               |  45,688   99%  |              0  |    4,631  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  45,644   99%  |              0  |    4,626  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  45,644   99%  |             10  |    4,626  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  29,763   65%  |          1,184  |    3,005  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,167   59%  |             30  |    2,775  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  27,054   59%  |          5,261  |    2,762  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,422   40%  |          < 0.1  |    1,844  |
|  som.Set.add(Object)                                                                                                                                                  |  18,298   40%  |          < 0.1  |    1,832  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  17,948   39%  |             38  |    1,797  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  17,910   39%  |            949  |    1,793  |
|  havlak.LoopStructureGraph$$Lambda$84.0x00000008000cd340.apply(Object)                                                                                                |  17,759   39%  |            315  |    1,778  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,663   38%  |          < 0.1  |    1,768  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,550   38%  |            228  |    1,756  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,443   38%  |             88  |    1,747  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,321   38%  |              0  |    1,733  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  16,953   37%  |         16,953  |    1,698  |
|  som.IdentitySet$$Lambda$22.0x00000008000ccef0.test(Object)                                                                                                           |  16,953   37%  |              0  |    1,698  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,376   18%  |              9  |      872  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   5,214   11%  |             60  |      531  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   4,798   10%  |            145  |      488  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   4,652   10%  |            105  |      473  |
|  havlak.HavlakLoopFinder$$Lambda$13.0x00000008000c5c70.apply(Object)                                                                                                  |   4,131    9%  |             40  |      420  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   4,090    9%  |          3,433  |      416  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   3,316    7%  |          2,905  |      335  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,217    7%  |            0.9  |      334  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   2,649    6%  |          < 0.1  |      279  |
|  havlak.HavlakLoopFinder$$Lambda$18.0x00000008000ccaa0.apply(Object)                                                                                                  |   2,635    6%  |             29  |      275  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   2,605    6%  |          1,984  |      272  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   1,915    4%  |            475  |      196  |
|  som.Vector.<init>(int)                                                                                                                                               |   1,889    4%  |          1,842  |      190  |
|  som.Vector.append(Object)                                                                                                                                            |   1,833    4%  |          1,655  |      186  |
|  havlak.HavlakLoopFinder$$Lambda$12.0x00000008000c5a48.apply(Object)                                                                                                  |   1,759    4%  |             58  |      181  |
|  som.Vector.<init>()                                                                                                                                                  |   1,722    4%  |            226  |      172  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                            |   1,700    4%  |            879  |      175  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   1,352    3%  |              0  |      136  |
|  som.Set.<init>()                                                                                                                                                     |   1,307    3%  |              9  |      130  |
|  som.Set.<init>(int)                                                                                                                                                  |   1,297    3%  |            907  |      129  |
|  havlak.HavlakLoopFinder$$Lambda$24.0x00000008000cd118.apply(Object)                                                                                                  |   1,265    3%  |            217  |      126  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   1,188    3%  |             76  |      120  |
|  som.Vector.removeAll()                                                                                                                                               |   1,183    3%  |          1,183  |      119  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   1,117    2%  |            265  |      112  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,052    2%  |            121  |      107  |
|  havlak.HavlakLoopFinder.lambda$setLoopAttributes$5(int, SimpleLoop, UnionFindNode)                                                                                   |   1,047    2%  |            189  |      106  |
|  havlak.HavlakLoopFinder$$Lambda$15.0x00000008000cc428.apply(Object)                                                                                                  |     946    2%  |            638  |       95  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |     834    2%  |            324  |       87  |
|  som.IdentitySet.<init>()                                                                                                                                             |     756    2%  |             81  |       76  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |     591    1%  |          < 0.1  |       59  |
|  havlak.LoopStructureGraph$$Lambda$85.0x00000008000cd568.apply(Object)                                                                                                |     591    1%  |            110  |       59  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevelRec$1(int, SimpleLoop, SimpleLoop)                                                                             |     581    1%  |              0  |       58  |
|  som.Dictionary.resize()                                                                                                                                              |     457    1%  |             19  |       47  |
|  som.Set.contains(Object)                                                                                                                                             |     446    1%  |          < 0.1  |       45  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |     437    1%  |            427  |       45  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                  |     356    1%  |             32  |       43  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |     346    1%  |              0  |       35  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                                |     324    1%  |            218  |       39  |
|  havlak.HavlakLoopFinder.lambda$stepD$6(int, Vector, Integer)                                                                                                         |     307    1%  |          < 0.1  |       31  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |     213    0%  |            107  |       20  |
|  som.Vector.at(int)                                                                                                                                                   |     181    0%  |            181  |       18  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |     180    0%  |             65  |       19  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |     178    0%  |            178  |       18  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, int, Object) Invokers$Holder                                                                             |     177    0%  |              0  |       17  |
